"key","en","fr","ge","sp","ch","jp"
"Bianca_hospital_health_5","Ah you are finally awake (playername). I found you beaten and broken by the side of the road. You were lucky this time.","xxxx",,,,
,,,,,,
"Bianca_hospital_stamina_1","Finally awake, are you? It took me a whole day to fix you up. It looks like you ran out of power and collapsed.",,,,,
"Bianca_hospital_stamina_2","Ah you are finally awake. You overworked yourself and collapsed._Please rest early next time. I don't enjoy carrying your body all the way to my shop.",,,,,
"Bianca_hospital_stamina_3","Look who's finally awake. Your power core overheated. It took a day, but I was able to fix it up.",,,,,
"Bianca_hospital_stamina_4","(playername)! Ah here we are. Glad to see you up and about. You were out for a whole day._Get some rest and please be more careful next time.",,,,,
"Bianca_hospital_stamina_5","Ah you are finally awake (playername). I found you collapsed by the side of the road. It's a good thing I was nearby and saw you.",,,,,
,,,,,,
"Bianca_hospital_payment_1","Credits is the bill for the repair.","xxxx",,,,
"Bianca_hospital_payment_2","And there is also the matter of my payment. That will be ","xxxx",,,,
"Bianca_hospital_payment_3","The supplies needed to fix you up weren't cheap. The total cost comes to ","xxxx",,,,
"Bianca_hospital_payment_nomoney","It doesn't look like you have enough credits. So I'll just take what you have for now.","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"106_POMARINE","106_POMARINE",,,,,
,,,,,,
"Pomarine_interaction1_1","Running into people only reminds me how much I miss the quiet of the forest.","xxxx",,,,
"Pomarine_interaction1_2","Hunting is something that few understand, and even fewer have attempted.","xxxx",,,,
"Pomarine_interaction1_3","Meat isn't simply a product of nature, but rather a living being that once breathed and roamed the earth._Although taking its life may seem brutal, it provides sustenance and allows us to survive. It's the cycle of life. It's poetry.","xxxx",,,,
"Pomarine_interaction1_4","Whether it's food, life, or anything worth having, success requires effort.","xxxx",,,,
"Pomarine_interaction1_5","Hunting is affordable, keeps you healthy, and keeps the environment in check when regulated correctly.","xxxx",,,,
"Pomarine_interaction1_6","I am at the library all the time. I have read almost every book in it. If you possess any brains in your head you'll read more too._And if you ever try to burn or close our library, you will find my arrows not far behind you.","xxxx",,,,
,,,,,,
"Pomarine_interaction2_1_intro","I want people to know what real food is. Not the stuff in the freezer, but out here in the wild._Food should have lived before it is eaten, am I right?","xxxx",,,,
"Pomarine_interaction2_1_option_1","Yes, a steak that has seen the sun tastes better.","xxxx",,,,
"Pomarine_interaction2_1_option_2","But . . . but all meat was once alive.","xxxx",,,,
"Pomarine_interaction2_1_response_1","You don't hunt cows, (playername). A real hunter would know that.","xxxx",,,,
"Pomarine_interaction2_1_response_2","Tell that to the lab grown garbage they're serving at Fast Patties!_Those burgers never breathed in the real wilderness and you can taste the difference!","xxxx",,,,
"Pomarine_interaction2_2","If anyone tries to say that a burger made from beef is better than one made from venison, send them my way. I'll show them how wrong they are.","xxxx",,,,
"Pomarine_interaction2_3","Deer, rabbit, gopher, trout, bear, bison, elk, moose, I've had it all and I know how to get the best cuts from each.","xxxx",,,,
"Pomarine_interaction2_4","If you're going to offer meat on your menu, while I can't get it in bulk like Uriel, I can offer prime cuts that no one else will carry.","xxxx",,,,
"Pomarine_interaction2_5","The animals I hunt are never taunted. I don't pose with them because that would be elevating myself._I thank them for being here for me and others who will live because of them. Respect is always given.","xxxx",,,,
"Pomarine_interaction2_6","A tip, if you haven't figured this out yet, but try to lead your shots when hunting._If your target is on the move, shoot at where you think they'll be rather than where they are currently. There, I helped.","xxxx",,,,
,,,,,,
"Pomarine_interaction3_1_intro","I have 12 kids, and well, they're not kids anymore. How do you think I came to look 70 when I'm actually 44?_I'm kidding, I'm really 80.","xxxx",,,,
"Pomarine_interaction3_1_option_1","Ha . . . ha?","xxxx",,,,
"Pomarine_interaction3_1_option_2","I don't know if I'm supposed to laugh.","xxxx",,,,
"Pomarine_interaction3_1_response_1","Laughing at an elderly woman's age? How dare you! If I was 80, I'd skin you right here and now. Be thankful I'm 78.","xxxx",,,,
"Pomarine_interaction3_1_response_2","Safe move. 80 year olds aren't known for their patience. Lucky for you I'm 66.","xxxx",,,,
"Pomarine_interaction3_2","All of my kids have moved on with their lives. Am I sad? No!_It means I've done the parenting part damn well, now that they're out in the world doing their thing.","xxxx",,,,
"Pomarine_interaction3_3","Having kids breaks you. It breaks you in ways you never thought possible, but it breaks you so you can become something better._If anyone disagrees, they will find themselves staring at the pointy end of an arrow.","xxxx",,,,
"Pomarine_interaction3_4","When I down an elk or any big game, I think about my kids and how full their stomachs will be._Some are in their 40's, but you never stop being a mom.","xxxx",,,,
"Pomarine_interaction3_5","I only collect busts for the wall of creatures who gave me the best hunt. If you want one for your restaurant, you'll just have to go and get it.","xxxx",,,,
"Pomarine_interaction3_6","I stay away from older structures while I am hunting in the woods._You should too, not only because they are unsafe, but also because they are creepy. I don't do creepy.","xxxx",,,,
,,,,,,
"Pomarine_interaction4_1_intro","This is something I don't often offer, but do you want to get a bust for your place?_I can take you right now to nab it.","xxxx",,,,
"Pomarine_interaction4_1_option_1","Um . . . let me think about it first.","xxxx",,,,
"Pomarine_interaction4_1_option_2","I'd prefer to have painting instead. It's more humaine.","xxxx",,,,
"Pomarine_interaction4_1_response_1","That's not the attitude that'll down one of the giants of the forest!","xxxx",,,,
"Pomarine_interaction4_1_response_2","Humane . . . is it humane to buy a bust made in a sweatshop from exploited labor? Is that humane?","xxxx",,,,
"Pomarine_interaction4_2","I started hunting because I had to feed my kids. My husband left us a long time ago and I had to do something to keep everyone alive.","xxxx",,,,
"Pomarine_interaction4_3","The quiet of the forest allowed me to survive. Home was filled with sound, but out there, it's just me._Being among the trees saved me and the meat it provided saved my family.","xxxx",,,,
"Pomarine_interaction4_4","I haven't forgiven my ex for leaving us the way he did. Leaving my kids. Leaving me.","xxxx",,,,
"Pomarine_interaction4_5","In some ways, my ex made me who I am today. A stronger person who could debone and skin him in under 20 minutes.","xxxx",,,,
"Pomarine_interaction4_6","Your restaurant has been helpful to our small town. I'm actually impressed._I compliment sparingly as it takes a lot of doing to earn one, so, bask in my admiration because it isn't shown all that often.","xxxx",,,,
,,,,,,
"Pomarine_interaction5_1_intro","May I be honest for a moment?","xxxx",,,,
"Pomarine_interaction5_1_option_1","Pomarine, when aren't you honest?","xxxx",,,,
"Pomarine_interaction5_1_option_2","No, you cannot.","xxxx",,,,
"Pomarine_interaction5_1_response_1","I'm glad to see my life's policy is being seen by others._Now, I wanted to tell you that your fly is down. Pull that up before anyone else sees. There, I helped.","xxxx",,,,
"Pomarine_interaction5_1_response_2","Oh stop it! Hahahaha, but in all seriousness, your fly is down. Pull that up before anyone else sees. There, I helped.","xxxx",,,,
"Pomarine_interaction5_2","You will never find peace if you don't find yourself the time to be bored._Being bored allows you to take account of yourself and know who you are. So, get bored sometime, okay?","xxxx",,,,
"Pomarine_interaction5_3","It's a day ending in Y and you're asking me a question._Why does this feel like something that's happened hundreds of times before? But, thanks for checking in anyway. I always appreciate it. I'm good.","xxxx",,,,
"Pomarine_interaction5_4","I have so many grandchildren. I am truly blessed to be surrounded by such love._I did the best I could as a mother and I am happy that my children could see that I tried my best.","xxxx",,,,
"Pomarine_interaction5_5","I have came to a conclusion: Owning a mistake is the best and fastest way to move on with your life._If you don't, it haunts you, and you get resentful. Just say 'I was dumb and I am sorry. Now let's eat some dinner.' It's that simple.","xxxx",,,,
"Pomarine_interaction5_6","Many people haven't made it as far as you have in such a short span of time._Take a moment to be impressed with yourself, okay? You're allowed that much in life.","xxxx",,,,
,,,,,,
"106_POMARINE_PROGRESSION","106_POMARINE_PROGRESSION",,,,,
,,,,,,
"Pomarine_progression_restaurantOpen","Le Sequoia is open now? Good luck. Don't screw it up._Remember to use fresh, natural ingredients only! You don't know what they put into that packaged stuff they sell in stores . . .","xxxx",,,,
"Pomarine_progression_luciusReview","I find the opinion of others to be rather useless._I am older than you, which is why I know when to ignore some words over others. That guy's? Praise or no, just forget about him.","xxxx",,,,
"Pomarine_progression_bathhouseOpen","My joints thank you for getting the bathhouse up and running. I cannot wait to do a nice soak after a long day of hunting.","xxxx",,,,
"Pomarine_progression_leSequoiaReputation","Your restaurant is getting a lot of attention. It's good to see young ones striving forward and pushing towards a goal.","xxxx",,,,
"Pomarine_progression_teahouseReputation","Tea, it's the life blood of any society. I hear the teahouse is a place to go and enjoy some peace._I cannot wait to try! What? An old lady can't be excited sometimes?","xxxx",,,,
"Pomarine_progression_helpfullness1","Community is built around us helping one another to survive._Your good works haven't gone unnoticed and I'm not the only one who's been watching.","xxxx",,,,
"Pomarine_progression_helpfullness2","The golden rule rings pretty loud in your head, doesn't it? That's why you keep answering those calls for help. Don't change and keep being you.","xxxx",,,,
,,,,,,
"Pomarine_restaurantMenu_positive_1","Your menu, I find your use of fresh meat to be adequate. Good job.","xxxx",,,,
"Pomarine_restaurantMenu_positive_2","Don't fret too much if others are not singing your praises about the menu. Personally, I love it._By the way, have you every tried a carnivorous diet? You should sometime.","xxxx",,,,
"Pomarine_restaurantMenu_negative_1","Your menu, it stinks. Talk to me when you serve more meat. Bye.","xxxx",,,,
"Pomarine_restaurantMenu_negative_2","Just my luck. The one good chef in town and you decide to serve veggies instead of meat._Guess I'll have to make do with cooking my own food.","xxxx",,,,
,,,,,,
"Pomarine_environmentConsumer_positive_1","Having the environment not be completely trashed by consumerism is important. Good on you for leading that balance._LELSH on the other hand . . . well, they are definitely tipping that balance for the worse.","xxxx",,,,
"Pomarine_environmentConsumer_positive_2","If we lose the forest, the rivers, the seas, then where do we live? How do we thrive? Let's hope we never have to answer those questions.","xxxx",,,,
"Pomarine_environmentConsumer_negative_1","Hunting and fishing are a fantastic way to gather natural ingredients. Just remember to do it in moderation._Nature needs time to replenish its resources.","xxxx",,,,
"Pomarine_environmentConsumer_negative_2","You know, the lands are looking a bit barren lately . . . keep making things worse around here and you'll be seeing the end of my arrow pointed at ya.","xxxx",,,,
,,,,,,
"Pomarine_firstQuestComplete_1","The kids loved the baskets. They asked me how I did it and I said I got some help from a higher power. They were pretty confused, but hey, you are taller than me.","xxxx",,,,
"Pomarine_firstQuestComplete_2","I think I'd like to craft more. Is this the first step toward the grave? Making things with feathers and pine cones?","xxxx",,,,
"Pomarine_firstQuestComplete_3","Having a hobby that isn't hunting has been fun. I really enjoy being able to make these small baskets._Thanks, (playername) for showing a young women, such as myself, that there is more to life.","xxxx",,,,
,,,,,,
"Pomarine_secondQuestComplete_1","That hunt took it out of me. I never thought I was going to get that boar. Thought I would've died trying . . . Good thing I'm terrible at predicting futures!","xxxx",,,,
"Pomarine_secondQuestComplete_2","I cannot believe that LELSH made The Crimson Boar. How irresponsible of them to think they can play maker like that! Maybe I'll hunt them for a change . . .","xxxx",,,,
"Pomarine_secondQuestComplete_3","Now that I am done hunting one of the most dangerous games out here, I might have to hunt humans now . . . I am joking . . . of course.","xxxx",,,,
,,,,,,
,,,,,,
"106_POMARINE_INTERACT","106_POMARINE_INTERACT",,,,,
,,,,,,
"Pomarine_compliment_looks","My camouflage must not be working today if you could see me.","xxxx",,,,
"Pomarine_compliment_clothing","Ha! Hahahahahaha! That's rich.","xxxx",,,,
"Pomarine_compliment_mind","Don't be fooled by my age, my brain is as sharp as the arrows I shoot.","xxxx",,,,
"Pomarine_compliment_work","I do what I do because I have to.","xxxx",,,,
"Pomarine_encouragement",". . . ","xxxx",,,,
"Pomarine_offerhelp_accept","Don't slow me down.","xxxx",,,,
"Pomarine_offerhelp_decline","I'm faster than you.","xxxx",,,,
"Pomarine_present_useful_1","Good thinking. I think this will make my next hunt more comfortable.","xxxx",,,,
"Pomarine_present_useful_2","Ah thank goodness. Whew I need this! Hey (playername), can you help me apply this?_Hey! Why are you moving away from me?","xxxx",,,,
"Pomarine_present_useful_3","Perfect! DOWN WITH THE SUN! (playername), you aren't so bad after all . . .","xxxx",,,,
"Pomarine_present_valuable_1","Valuable, yet useless. You must understand, I live simple life (playername), free of material desires.","xxxx",,,,
"Pomarine_present_birthday_1","Hey you remembered! You are the best (playername)!","xxxx",,,,
"Pomarine_present_useless_1","I don't need it.","xxxx",,,,
"Pomarine_present_useless_2","I appreciate the thought, but I won't be able to use this.","xxxx",,,,
"Pomarine_present_useless_3","No no no. Why are you giving me this?_Sorry, I'm a bit irritated today. See this sunburn? It doesn't feel good. NOT AT ALL.","xxxx",,,,
"Pomarine_gift_already_given","Thanks, but you've already given me something today.","xxxx",,,,
"Pomarine_hug","Next time, ask first!","xxxx",,,,
"Pomarine_hangout_decline","Sorry, I'm a bit busy today.","xxxx",,,,
"Pomarine_romantic_decline","I'm sorry. I don't feel that way about you.","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"106_POMARINE_HUNTORIUM","Sells tools - bow, spears, fishing rods",,,,,
,,,,,,
"Pomarine_shop_default_1","Welcome to Huntorium, where you'll find anything that is sharp and pointy for hunting.","xxxx",,,,
"Pomarine_shop_default_2","We have bows, spears, and fishing rods. No guns, since they are used by the weak.","xxxx",,,,
"Pomarine_shop_default_3","We carry only the finest tools for hunting the biggest or smallest game.","xxxx",,,,
"Pomarine_shop_default_4","Points carries the best hunting equipment available.","xxxx",,,,
"Pomarine_shop_default_5","Skill will never be capped by equipment, but having good equipment does help build skill.","xxxx",,,,
"Pomarine_shop_buy_1","Ah, yes! A dependable brand.","xxxx",,,,
"Pomarine_shop_buy_2","You'll need it where you're going.","xxxx",,,,
"Pomarine_shop_buy_3","It'll never let you down!","xxxx",,,,
"Pomarine_shop_sell_1","What an intriguing offer.","xxxx",,,,
"Pomarine_shop_sell_2","I'll buy it at a high price!","xxxx",,,,
"Pomarine_shop_sell_3","Fantastic.","xxxx",,,,
"Pomarine_shop_sell_rejected_1","This is trash.","xxxx",,,,
"Pomarine_shop_sell_rejected_2","Get this out of here.","xxxx",,,,
"Pomarine_shop_sell_rejected_3","You thought I would buy this?","xxxx",,,,
"Pomarine_shop_too_poor_1","We do pounds of flesh here, but in the animal variety, not human.","xxxx",,,,
"Pomarine_shop_too_poor_2","You can buy it next time.","xxxx",,,,
"Pomarine_shop_too_poor_3","We don't extend credit here, (playername).","xxxx",,,,
,,,,,,
,,,,,,
"107_APRIL","107_APRIL",,,,,
,,,,,,
"April_interaction1_1","Good day to you! Such a wonderful day isn't it?","xxxx",,,,
"April_interaction1_2","It appears that your chakras need an alignment. I suggest checking out my crystals to fix that.","xxxx",,,,
"April_interaction1_3","Healing can come in many forms, in my case, they come in the form of crystals.","xxxx",,,,
"April_interaction1_4","A nice salt lamp in your home will help purify the air. Also, they are a de-light!","xxxx",,,,
"April_interaction1_5","I see you have some interest in my crystals and wares._I have some more inventory coming in tomorrow if you want to come back and see what's new for this season.","xxxx",,,,
"April_interaction1_6","I see in your future . . . this lovely collection of emerald crystals._Just like a room at Circuit Lodge, they make any space peaceful and ready for a nice slumber.","xxxx",,,,
,,,,,,
"April_interaction2_1_intro","Tell me (playername), what do you think is in store for your future?","xxxx",,,,
"April_interaction2_1_option_1","Great wealth!","xxxx",,,,
"April_interaction2_1_option_2","Being a great chef!","xxxx",,,,
"April_interaction2_1_response_1","Pity, another one lost to the allures of material goods. When will people ever learn?","xxxx",,,,
"April_interaction2_1_response_2","It's not a bad goal to chase, so long as your heart remains pure. You must place the utmost importance on the food, above all else.","xxxx",,,,
"April_interaction2_2","My shop has been my haven for over three years now. It's always been my dream to have a shop since I was a little girl.","xxxx",,,,
"April_interaction2_3","I sell the real treasures of the earth in the form of garnets, amethysts, and pearls. These gems are the real wonders of the planet.","xxxx",,,,
"April_interaction2_4","Beyond just being gorgeous and wonderful to look at, my gems can ensure proper health in conjunction with a doctors visit.","xxxx",,,,
"April_interaction2_5","Yes, doctors can bandage physical wounds, but they cannot use sound to heal the broken spirit or use the power of crystals to mend the heart.","xxxx",,,,
"April_interaction2_6","There are a few people in town I trust, but first and foremost is Nabiha._She sells some of the freshest fruits and vegan products available because she understands what goes into our bodies is important.","xxxx",,,,
,,,,,,
"April_interaction3_1_intro","I truly believe that we and the earth are connected. It's why I don't wear shoes._Tell me, do you enjoy the touch of the planet on your feet?","xxxx",,,,
"April_interaction3_1_option_1","Yes, I try to get some dirt on my feet daily.","xxxx",,,,
"April_interaction3_1_option_2","No, I am good in shoes, thanks.","xxxx",,,,
"April_interaction3_1_response_1","Exactly! It's our lack of connection that is hurting us as a society. It's why everyone should have some lava stone around. To keep them grounded.","xxxx",,,,
"April_interaction3_1_response_2","Manufactured petroleum product has no room in my store, though I understand that when you're cooking in a kitchen, it has its uses.","xxxx",,,,
"April_interaction3_2","You should get yourself some gems. Surround yourself with opals, rose quartz, and emeralds!_Feel their energy and internalize that energy so you can return it to the world.","xxxx",,,,
"April_interaction3_3","The power of gems is why there is so much propaganda out there against their use._Saying they're 'not useful' and 'hold no actual healing capiabilities'!","xxxx",,,,
"April_interaction3_4","Do we know where vaccines come from? No, we don't! Gems come from the earth and were never made by man._Everything that man makes turns out bad, look at our planet for evidence of that.","xxxx",,,,
"April_interaction3_5","I bathe with a citrine stone in the water. It helps energize my spirit and cleanse my body. No chemicals used on this skin!","xxxx",,,,
"April_interaction3_6","One of my favorite places to go to is South Beach._The spirits there are roaring and fill everyone who visits with so much life. I love it. Check it out sometime if you want.","xxxx",,,,
,,,,,,
"April_interaction4_1_intro","My crystals, they sometimes take me places while I sleep. Have you noticed this as well?","xxxx",,,,
"April_interaction4_1_option_1","Nope, but that salt rock lamp looks dope at my house.","xxxx",,,,
"April_interaction4_1_option_2","I've noticed some . . . shadows around my house.","xxxx",,,,
"April_interaction4_1_response_1","Hmm, maybe its their placement in my home? Something is off.","xxxx",,,,
"April_interaction4_1_response_2",". . . I . . . I'm glad I'm not the only one who's noticed it.","xxxx",,,,
"April_interaction4_2","Seeing open spaces is such a luxury. I wish people would understand just how nice it is to live around here.","xxxx",,,,
"April_interaction4_3","I am from Billboard City, everything you see and touch is man made and its making the people there sick._It's why I love White Ash Harbor so much. You can still see nature here.","xxxx",,,,
"April_interaction4_4","What I want for my children, for my family one day, is to have a piece of nature to hold on to even when the days are hard.","xxxx",,,,
"April_interaction4_5","My future kids will never be without love and without nature._They will live in a better world than the one I knew growing up.","xxxx",,,,
"April_interaction4_6","I would be interested in speaking with the owner of the bathhouse. Her name is Aylin, right? I think we should partner up._I could contribute my stones to help out with the healing waters her bathhouse offers. I think it would work well!","xxxx",,,,
,,,,,,
"April_interaction5_1_intro","I hope you don't mind, but I made you something, and offered it to the forest spirits.","xxxx",,,,
"April_interaction5_1_option_1","That's very kind! Thank you!","xxxx",,,,
"April_interaction5_1_option_2","Oh, you really shouldn't have.","xxxx",,,,
"April_interaction5_1_response_1","Of course! After everything you've done for me, I figured a likeness of the forest alter carved from jade would help cleanse your spirit.","xxxx",,,,
"April_interaction5_1_response_2","I foresaw that you would be a little hesitant._It's your nature to be humble, but you've done a lot for me, so carving a likeness of the forest alter from jade to cleanse your spirit is the least I can do.","xxxx",,,,
"April_interaction5_2","Pomarine may be old, but she is a kind lady and full of knowledge. I say kindness, but what I really mean is her honesty, which she despenses liberally.","xxxx",,,,
"April_interaction5_3","A lot of my clients are searching for something. Often, what they don't know, is that what they're looking for is already there. They just need a gentle nudge.","xxxx",,,,
"April_interaction5_4","I just want you to know that if you ever hear from a ghost that you should never, ever, ask how they are doing._They will not stop talking and dishes will be thrown. It's a mess.","xxxx",,,,
"April_interaction5_5","A soak at the bathhouse is just what the my astral projection needs at this moment._Soaking in its waters will give me that boost I need, even if the heat is made artifically.","xxxx",,,,
"April_interaction5_6","I knew my vision was correct about you. I knew when I first met you that you would bring prosperity to our town and you have._I am grateful that you are here, (playername).","xxxx",,,,
,,,,,,
"April_interaction6_1_intro","I am going to promise you something: I will never peer into our future._I'd rather have the now with you and see where we land.","xxxx",,,,
"April_interaction6_1_option_1","That's very sweet, thank you.","xxxx",,,,
"April_interaction6_1_option_2","Could, you at least see some lotto numbers?","xxxx",,,,
"April_interaction6_1_response_1","For us, I will keep the playing field level. I shouldn't know more than you when it comes to our relationship.","xxxx",,,,
"April_interaction6_1_response_2","Hahaha! (playername)! I could never do such a thing. Also, all gambling outcomes are blocked by the powers that be for VERY obvious reasons.","xxxx",,,,
"April_interaction6_2","I really hope when we've been together for long enough that I will never know all of you._Sure, I'll know how you like your coffee or your favorite color, but I want to keep finding things or trying to decipher pieces of you.","xxxx",,,,
"April_interaction6_3","Last night I received a vision! We will have something wonderful happen to us very soon!_I know I said I wouldn't use my gift for us, but this wasn't something I actively did. It just happened! Ahhh! I can't wait to see what it is!","xxxx",,,,
"April_interaction6_4","The future is uncertain, even when I do my readings, because it relies on the person who is here today to make it happen._And they have to want to make it happen. I hope our future is bright, because I want it for us.","xxxx",,,,
"April_interaction6_5","Out of all the readings I've done, there is one I will never forget._I had this young woman in front of me, I opened myself to the universe, and I saw nothing for her._I have never told anyone that before. I just hope she's okay.","xxxx",,,,
"April_interaction6_6","I want to hold your hand until I can't anymore. It's us until we're dust and become part of the Earth once again.","xxxx",,,,
,,,,,,
"107_APRIL_PROGRESSION","107_APRIL_PROGRESSION",,,,,
,,,,,,
"April_progression_restaurantOpen","Ah! I forgot to mention, congrats on opening Le Sequoia! The town feels different compared to before I left.","xxxx",,,,
"April_progression_luciusReview","I saw a darkness was encroaching your aura. And then I saw the arrival of Lucius and knew that he was the cloud!","xxxx",,,,
"April_progression_bathhouseOpen","I CANNOT BELIEVE YOU WORKED ON THE BATHHOUSE AND DIDN'T TELL ME! My gift must be off._I can't believe I didn't see you were working on it. Whatever, I'm jumping in!","xxxx",,,,
"April_progression_leSequoiaReputation","Your restaurant is really starting to get noticed. A lot of my clients have been telling me about it. They love it! Good work!","xxxx",,,,
"April_progression_teahouseReputation","Not that you need to hear this from me, but the teahouse is amazing! I'm not the only one who loves it._So many clients have been talking about it. It is just divine! I always say that tea is the key to unlock our spirits.","xxxx",,,,
"April_progression_helpfullness1","It doesn't take a pyschic to see that you're a good person for doing as much as you do. Thank you.","xxxx",,,,
"April_progression_helpfullness2","I saw you helping out our neighbors. I saw it via the power of my gift. Thank you for being a positive force in our community!","xxxx",,,,
,,,,,,
"April_restaurantMenu_positive_1","Your menu looks so good! MMMmmmmmm!","xxxx",,,,
"April_restaurantMenu_positive_2","I love seeing the menu change overtime. It is always so tempting!_Your focus on greens is fantastic. Delicious and healthy!","xxxx",,,,
"April_restaurantMenu_negative_1","Your menu? It's . . . it's yours! You made it! Yay.","xxxx",,,,
"April_restaurantMenu_negative_2","I cannot do this anymore, your menu does nothing for me. Sorry._All that meat . . . I get a bit queasy just thinking about it.","xxxx",,,,
,,,,,,
"April_environmentConsumer_positive_1","The environment is at the top of my list of things I am constantly thinking about and you have done a great job not making a mess of it! Thanks.","xxxx",,,,
"April_environmentConsumer_positive_2","Usually, running a business and caring for the environment don't go hand-in-hand, and yet, you have done it! Keep going!","xxxx",,,,
"April_environmentConsumer_negative_1","I know you want to grow you restaurant (playername), but be careful how you treat this land._It is a living and breathing being, and it needs time to heal itself.","xxxx",,,,
"April_environmentConsumer_negative_2","You have damaged the landscape in the name of consumerism! HOW DARE YOU!","xxxx",,,,
,,,,,,
"April_firstQuestComplete_1","I hope the greenhouse is treating you well. It always did for me. I'm glad someone else gets to use it since I haven't had a lot of time to plant as much as I'd like.","xxxx",,,,
"April_firstQuestComplete_2","I wonder if Regrow the Planet is needing more seeds? I'll have to check their website and see.","xxxx",,,,
"April_firstQuestComplete_3","I like to think that my seeds are feeding someone somewhere who needs it. Potatoes are such a universal food.","xxxx",,,,
,,,,,,
"April_secondQuestComplete_1","My new crystal ball is working fantastic! AH! I love it so much. The picture I'm getting now is so clear._Past, future, all the planes of existence are open to me again. Thank you, (playername).","xxxx",,,,
"April_secondQuestComplete_2","I wonder if the forest spirit enjoyed the tea. They always give a critique even when I make it the way they wanted last time. Such picky spirits.","xxxx",,,,
"April_secondQuestComplete_3","Look, I usually don't wish ill upon anyone, but I hope that boar had their cave roughed up by a rampaging human! Would serve them right!","xxxx",,,,
,,,,,,
,,,,,,
"107_APRIL_INTERACT","107_APRIL_INTERACT",,,,,
,,,,,,
"April_compliment_looks","Thank you, I just use essential oils. All natural.","xxxx",,,,
"April_compliment_clothing","No mixed fabrics! 100% organic.","xxxx",,,,
"April_compliment_mind","Still trying to keep that mind in line, but thank you for recognizing my work.","xxxx",,,,
"April_compliment_work","I will not rest until crystals are in every home.","xxxx",,,,
"April_encouragement","Doing the right thing can be hard sometimes, thanks.","xxxx",,,,
"April_offerhelp_accept","I accept! Thanks for the help!","xxxx",,,,
"April_offerhelp_decline","I am a big girl, I can manage on my own.","xxxx",,,,
"April_present_useful_1","This is only going to help me out, thank you!","xxxx",,,,
"April_present_useful_2","I . . . I can feel the energies within this crystal! Thank you (playername)!","xxxx",,,,
"April_present_useful_3","What a fantastic specimen. I will keep this one safe.","xxxx",,,,
"April_present_valuable_1","Expensive, yet hollow. I do not feel any positive energies from this object.","xxxx",,,,
"April_present_birthday_1","My goodness . . . How did you foresee that it was by birthday? Do you have the . . . Gift . . . As well?","xxxx",,,,
"April_present_useless_1","It's lovely, but it isn't for me. Thank you.","xxxx",,,,
"April_present_useless_2","I need something with a bit more soul. A bit more dazzle.","xxxx",,,,
"April_present_useless_3","Is this for me? Oh . . . thanks . . . I guess.","xxxx",,,,
"April_gift_already_given","Thanks, but you've already given me something today.","xxxx",,,,
"April_hug","Oh, a hug. I am okay for now, please stop.","xxxx",,,,
"April_hangout_decline","Sorry, I'm a bit busy today.","xxxx",,,,
,,,,,,
,,,,,,
"107_APRIL_APRILS_TREASURES","Sells gift items, crystals, accessories",,,,,
,,,,,,
"April_shop_default_1","Welcome to April's Treasures!","xxxx",,,,
"April_shop_default_2","April's Treasures provides natural remedies to heal your problems.","xxxx",,,,
"April_shop_default_3","Nothing is more natural than the items in this store.","xxxx",,,,
"April_shop_default_4","I also sell souvenirs!","xxxx",,,,
"April_shop_default_5","Everything in April's Treasures was made by the earth.","xxxx",,,,
"April_shop_buy_1","It's organic!","xxxx",,,,
"April_shop_buy_2","It will help sooth your pains.","xxxx",,,,
"April_shop_buy_3","That'll keep your energies aligned.","xxxx",,,,
"April_shop_sell_1","That's organic?! I'll buy it!","xxxx",,,,
"April_shop_sell_2","You got what?! I'll take it.","xxxx",,,,
"April_shop_sell_3","You can't find this anywhere! Please let me buy it.","xxxx",,,,
"April_shop_sell_rejected_1","This is not organic.","xxxx",,,,
"April_shop_sell_rejected_2","This is made from chemicals. No, thank you.","xxxx",,,,
"April_shop_sell_rejected_3","I cannot in good conscience buy this item.","xxxx",,,,
"April_shop_too_poor_1","I sell stones, but stones aren't accepted at the grocery store.","xxxx",,,,
"April_shop_too_poor_2","You need to have credits to buy this, sorry! Capitalist society and all!","xxxx",,,,
"April_shop_too_poor_3","I truly believe that you will have money one day. Just not today.","xxxx",,,,
,,,,,,
,,,,,,
"108_NACIM","108_NACIM",,,,,
,,,,,,
"Nacim_interaction1_1","Ah, pleasure to see you again friend. Have you seen my daughter Aminata?_She can be a little monster sometimes, always running around and getting into trouble.","xxxx",,,,
"Nacim_interaction1_2","Being a parent is not a full-time job, it's a full-time job with way too much overtime and no lunch break.","xxxx",,,,
"Nacim_interaction1_3","The other day my oldest lost her teddy. A zombie apocalypse would have been easier to survive . . .","xxxx",,,,
"Nacim_interaction1_4","My afternoon has been a whirlwind of naps, practices, and meal planning for the week.","xxxx",,,,
"Nacim_interaction1_5","Everyone needs a hobby and mine's gaming._When the kids are asleep I tend to play waaaaaay into the night. I should sleep more. Haha, nah.","xxxx",,,,
"Nacim_interaction1_6","Hasel's boba shop is one of the funnest places to visit in town._If you haven't gone yet, I highly recommend it. She makes so many fun new drinks. Go when you can.","xxxx",,,,
,,,,,,
"Nacim_interaction2_1_intro","Oh yeah, I love games! I've played Brim Fantastico, Soul Field, Time Loss DEMON 7, Indiana Highway 9, and Lightdrip Cravass._What games have you played lately?","xxxx",,,,
