"key","en","fr","ge","sp","ch","jp"
"Hasel_date_Bathhouse_1A_Option","If you feel more comfortable, we can go back outside? (Friend)","xxxx",,,,
"Hasel_date_Bathhouse_1B_Option","I'd like to go into the baths, if that's okay? (Friend)","xxxx",,,,
"Hasel_date_Bathhouse_1A_Response","Yes! Last I remember, the views from the teahouse look very nice!","xxxx",,,,
"Hasel_date_Bathhouse_1B_Response","Sure, you may go into the baths, and when you're done you can find me outside. Have fun!","xxxx",,,,
"Hasel_date_Bathhouse_Walk_1","I can sense the stutters in my neurolapse relays because of the humidity. Regardless of my discomfort, I'm glad I get to be here with you.","xxxx",,,,
"Hasel_date_Bathhouse_Walk_2","One of the things that I wish I could do is go swimming. Maybe I could serve boba drinks to the octopi on the seafloor. Haha!_I . . . I . . . I should good . . . bzzt. Sorry about that, but I can�t . . . can't . . . bzzt, can't be here much longer.","xxxx",,,,
"Hasel_date_Bathhouse_End","I did enjoy your company (playername), even if the environment wasn't really to my liking. My systems just can't handle it._I hope you have a nice day. Goodbye.","xxxx",,,,
,,,,,,
"103_HASEL_MOVEIN","103_HASEL_MOVEIN",,,,,
,,,,,,
"Hasel_moveIn_general_1","I see your blender isn't industrial grade. I'll bring mine over.","xxxx",,,,
"Hasel_moveIn_general_2","I can try new drinks here! With you! Yay!!","xxxx",,,,
"Hasel_moveIn_general_3","I went from being in a dumpster to being here with you.","xxxx",,,,
"Hasel_moveIn_general_4","Boba's habitat should be set up in our living room. He's a very social frog.","xxxx",,,,
"Hasel_moveIn_general_5","I have a home now because I'm here with you.","xxxx",,,,
,,,,,,
"Hasel_moveIn_morning_1",,"xxxx",,,,
"Hasel_moveIn_morning_2",,"xxxx",,,,
"Hasel_moveIn_morning_3",,"xxxx",,,,
"Hasel_moveIn_morning_4",,"xxxx",,,,
"Hasel_moveIn_morning_5",,"xxxx",,,,
,,,,,,
"Hasel_moveIn_night_1",,"xxxx",,,,
"Hasel_moveIn_night_2",,"xxxx",,,,
"Hasel_moveIn_night_3",,"xxxx",,,,
"Hasel_moveIn_night_4",,"xxxx",,,,
"Hasel_moveIn_night_5",,"xxxx",,,,
,,,,,,
"Hasel_kids_decline","I can't have kids. No android can. But, wouldn't it be nice? I think so.","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"104_AIME","104_AIME",,,,,
,,,,,,
"104_AIME_ROMANTIC","104_AIME_ROMANTIC",,,,,
,,,,,,
"Aime_romantic_decline","It is natural to find me attractive. I understand it, but also understand, I do not find you that interesting. Good day.","xxxx",,,,
"Aime_romantic_accept","You have amazing taste, I must say. In light of this information, I, too, find you attractive.",,,,,
,,,,,,
"Aime_romantic_like_location","My muscles scream in joy over the thought of going here!","xxxx",,,,
"Aime_romantic_neutral_location","My muscles find this to be a fine choice.","xxxx",,,,
"Aime_romantic_dislike_location","My muscles find this to be a poor idea.","xxxx",,,,
"Aime_romantic_same_location","My chiseled muscles happen to also have a great memory and they remember going there with you already.","xxxx",,,,
,,,,,,
"Aime_romantic_secondDate_endIntro","I cannot express with words how much I have enjoyed our time together, so I will allow my muscles to FLEX MY EMOTIONS!","xxxx",,,,
"Aime_romantic_secondDate_relationshipOption","That pose is telling me it might be a good idea! (Romance)","xxxx",,,,
"Aime_romantic_secondDate_friendsOption","I wonder if spotting for each other is good enough? (Friend)","xxxx",,,,
"Aime_romantic_secondDate_relationshipAccept","In this pose, I accept! WOOOOO! Allow me to pop my pecs in celebration!","xxxx",,,,
"Aime_romantic_secondDate_relationshipDecline","After Bea, I have found myself to be a little more wary about who I let into my heart . . . and I have learned to process my emotions in a healthy manner. TO THE GYM!","xxxx",,,,
"Aime_romantic_secondDate_friendsResponse","This is . . . unexpected, but not unwelcome! You are my pal, friend! LET US SPOT FOR FRIENDSHIP!","xxxx",,,,
,,,,,,
"Aime_date_EastBeach_Intro","I don't think you realize how much I LOVE THIS BEACH! I take the kids here all the time. It's one of my favorite places in the world. THIS WAS MEANT TO BE!","xxxx",,,,
"Aime_date_EastBeach_1","I must know . . . you are not going to break my heart, right?","xxxx",,,,
"Aime_date_EastBeach_1A_Option","Aime, I don't know what the future holds, but I do know that your body is amazing and your spirit is unlike any I have ever met. (Romance)","xxxx",,,,
"Aime_date_EastBeach_1B_Option","Whoa, whoa, I'm not trying to do anything heavy here! I just wanted to take you out because I find you interesting. (Friend)","xxxx",,,,
"Aime_date_EastBeach_1A_Response","(playername), my heart is the strongest muscle in my body. I keep it strong for myself, my kids, and maybe for you too.","xxxx",,,,
"Aime_date_EastBeach_1B_Response",". . . MY HARD WORK HAS PAID OFF! ","xxxx",,,,
"Aime_date_EastBeach_Walk_1","Ever since Bea left, I have felt incomplete. . .  NOT EVEN MY GAINS HAVE BEEN ABLE TO FILL THE VOID!_But here, with you, right now, I feel like I could be whole once more.","xxxx",,,,
"Aime_date_EastBeach_Walk_2","I am surprised that you wish to date me. I know I am a marvel to behold._Carved from marble even . . . but I also have six kids. That would frighten most away, but not you. I'm happy.","xxxx",,,,
"Aime_date_EastBeach_Walk_3","If I ever wish to be bigger than yesterday, I must always improve myself, which is why I have only brought up my ex once today. Now twice. . .  We must also forgive ourselves when we mess up.","xxxx",,,,
"Aime_date_EastBeach_Walk_4","Which part of my body do you enjoy the most? Be honest, so I can focus on making that part even better.","xxxx",,,,
"Aime_date_EastBeach_2A_Option",,"xxxx",,,,
"Aime_date_EastBeach_2B_Option",,"xxxx",,,,
"Aime_date_EastBeach_2A_Response",,"xxxx",,,,
"Aime_date_EastBeach_2B_Response",,"xxxx",,,,
"Aime_date_EastBeach_Walk_5","Most people believe that I am just a loud, muscle-bound man who only cares about his kids, getting gains, and himself. They're not wrong, but I also do like to watch movies.","xxxx",,,,
"Aime_date_EastBeach_Walk_6","I believe that with a lot of work, our relationship will be like these rock structures: Strong, huge, and built to induce complex emotions!","xxxx",,,,
"Aime_date_EastBeach_Walk_End","As much as I wish to keep walking with you here, my kids are waiting for me to do lunges at home. WE MUST LEAVE!","xxxx",,,,
"Aime_date_EastBeach_End","The heart is one of the strongest muscles in the body, but after a solid workout, it needs rest. Our date has given my heart what it has been missing for too long. I will never forget our night together, but I must go. GOODNIGHT!","xxxx",,,,
,,,,,,
"Aime_date_Bathhouse_Intro","Since its grand re-opening, I have made it a ritual to come here post-workout. The steam makes my muscles SCREAM FOR JOY! I am happy to be here with you at my daily hangout spot.","xxxx",,,,
"Aime_date_Bathhouse_1","Tell me, (playername), why do you believe that we are a match? Not to be too forward.","xxxx",,,,
"Aime_date_Bathhouse_1A_Option","Besides being incredibly good-looking, you're also a good father. Those two things together tell me you're a person worth going after. (Romance)","xxxx",,,,
"Aime_date_Bathhouse_1B_Option","I think your carefree attitude and unbridled joy are what make me want to hang out with you, Aime. (Friend)","xxxx",,,,
"Aime_date_Bathhouse_1A_Response",". . . AND I FIND YOUR PASSION FOR COOKING TO BE AN INSPIRATION AS WELL! Body and soul require nourishment and I feel together we will fill ourselves full with love! LET US SOAK!","xxxx",,,,
"Aime_date_Bathhouse_1B_Response","And your drive, (playername), is why I find you to be such an intriguing person! NOW, LET US SOAK!","xxxx",,,,
"Aime_date_Bathhouse_Walk_1","Ahhhhhhh, my stress is fading from my body. This hot soup is cooking it away. I cannot think of any greater joy than being here in this warm place with you.","xxxx",,,,
"Aime_date_Bathhouse_Walk_2","My kids are the source of my joy and I love them so much. And we, as in, Bea and I, will always love them, even if we don't love one another anymore. . . SWEAT HAS GOTTEN IN MY EYES!","xxxx",,,,
"Aime_date_Bathhouse_Walk_3","The heart is a maelstrom of emotions. It is why my mind must stay the course to get out of its storm from time to time. It is aided by my kids, my gains, and now, you.","xxxx",,,,
"Aime_date_Bathhouse_Walk_4","I haven't felt like my future was this open in a long time. I won't let myself be overwhelmed by it. MY MUSCLES WILL NOT ALLOW IT!","xxxx",,,,
"Aime_date_Bathhouse_Walk_5","My skin has begun to wrinkle. I SHOULD RETURN HOME!","xxxx",,,,
"Aime_date_Bathhouse_End","Thank you for picking this spot for our date. It's a place I very much enjoy and it is all the richer in my mind since we shared it together._Like a spotter, OUR LOVE REQUIRES TWO PEOPLE TO LIFT IT!","xxxx",,,,
,,,,,,
"Aime_date_TownSquare_Intro","We are here. In town now. Together . . .","xxxx",,,,
"Aime_date_TownSquare_1","I don't know if I am strong enough to be here with you and her place being right over there . . .","xxxx",,,,
"Aime_date_TownSquare_1A_Option","I think you are strong enough to handle this place, Aime. Be strong! (Friend)","xxxx",,,,
"Aime_date_TownSquare_1B_Option","It's just our town, Aime. You're here every day. How could you not handle being here at night? (Friend)","xxxx",,,,
"Aime_date_TownSquare_1A_Response","The heart . . . one of the strongest muscles in the body . . . even it has its limits, and right now it's looking a bit shaky.","xxxx",,,,
"Aime_date_TownSquare_1B_Response","During the day, SHE isn't at her bar. My heart can barely maintain its form with all the pressure it's coming under right now.","xxxx",,,,
"Aime_date_TownSquare_Walk_1","Memories are like weights. Some are great for warm ups, and others . . . they max you out even though they felt so light the day before._Right now, everything hurts, but I�ll be able to power through it. Just one more rep!","xxxx",,,,
"Aime_date_TownSquare_Walk_2","I remember when I helped hang the sign at . . . Bea's. That was a lovely day._It was one of my favorite memories . . . Now, it just hurts to think about what we once had.","xxxx",,,,
"Aime_date_TownSquare_End","(playername), I am proud of my ability to power through the pain, but a smart bodybuilder knows when to listen to their body and mine's saying it's tired.","xxxx",,,,
,,,,,,
"104_AIME_MOVEIN","104_AIME_MOVEIN",,,,,
,,,,,,
"Aime_moveIn_general_1","I have placed my protein powder library in the kitchen cabinet!","xxxx",,,,
"Aime_moveIn_general_2","When my children visit, we must have space for our evening wrestling matches.","xxxx",,,,
"Aime_moveIn_general_3","GAZE AT MY GAINS AND BEHOLD THEIR BEAUTY!","xxxx",,,,
"Aime_moveIn_general_4","I'll bring some of my rarer libations home for us to share.","xxxx",,,,
"Aime_moveIn_general_5","I will always give you powerful, but restrained, hugs for I do not want to crush you.","xxxx",,,,
,,,,,,
"Aime_moveIn_morning_1",,"xxxx",,,,
"Aime_moveIn_morning_2",,"xxxx",,,,
"Aime_moveIn_morning_3",,"xxxx",,,,
"Aime_moveIn_morning_4",,"xxxx",,,,
"Aime_moveIn_morning_5",,"xxxx",,,,
,,,,,,
"Aime_moveIn_night_1",,"xxxx",,,,
"Aime_moveIn_night_2",,"xxxx",,,,
"Aime_moveIn_night_3",,"xxxx",,,,
"Aime_moveIn_night_4",,"xxxx",,,,
"Aime_moveIn_night_5",,"xxxx",,,,
,,,,,,
"Aime_kids_decline","I have six already! I do not need anymore.","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"105_BIANCA","105_BIANCA",,,,,
,,,,,,
"105_BIANCA_ROMANTIC","105_BIANCA_ROMANTIC",,,,,
,,,,,,
"Bianca_romantic_decline","Eh . . . no.","xxxx",,,,
"Bianca_romantic_accept","I feel like you know me at a level that no one else here does. You do have something to you . . . sure.",,,,,
,,,,,,
"Bianca_romantic_like_location","I have seen this in a few newsletters. Looks very nice.","xxxx",,,,
"Bianca_romantic_neutral_location","Oh yeah, that place. Uh, sure, sounds good.","xxxx",,,,
"Bianca_romantic_dislike_location","No . . . but I guess if you really want to, ugh, okay.","xxxx",,,,
"Bianca_romantic_same_location","You already out of ideas already? We've gone there before. Let's try a new place, shall we?","xxxx",,,,
,,,,,,
"Bianca_romantic_secondDate_endIntro","I haven't been on a second date in a long time._I liked this more than soldering and I love soldering. So relaxing.","xxxx",,,,
"Bianca_romantic_secondDate_relationshipOption","Sooo, you think we should stay together? (Romance)","xxxx",,,,
"Bianca_romantic_secondDate_friendsOption","It was fun . . . wanna do this again as friends? (Friend)","xxxx",,,,
"Bianca_romantic_secondDate_relationshipAccept"," . . . I wasn't expecting that. Really? You want to be . . . with me?_Wow. I . . . do too.","xxxx",,,,
"Bianca_romantic_secondDate_relationshipDecline","Yep, makes sense. Makes a lot of sense.","xxxx",,,,
"Bianca_romantic_secondDate_friendsResponse","Friends, huh? Okay. Okay. I can hang with that. Could always use more of them anyway.","xxxx",,,,
,,,,,,
"Bianca_date_LonelyCliffs_Intro","Time is money to me. If I am not making credits doing whatever I'm doing at any given moment, then I'm wasting my time._I don't often make it out of my shop, let alone this town, because of this mentality. So, uhh, thanks for taking me here.","xxxx",,,,
"Bianca_date_LonelyCliffs_1","I'd heard of the Lonely Cliffs, but that was from a newsletter, and you run your own business, just like me._How do you find the time to visit places like this?","xxxx",,,,
"Bianca_date_LonelyCliffs_1A_Option","Making money isn't the sole purpose of living. (Romance)","xxxx",,,,
"Bianca_date_LonelyCliffs_1B_Option","You should go outside and touch grass. It helps. (Friend)","xxxx",,,,
"Bianca_date_LonelyCliffs_1A_Response",". . . I . . . Making money . . . I enjoy what I do, a lot. I love solving problems and not having to talk to anyone._I guess I should try not talking to people in places like this sometimes, too.","xxxx",,,,
"Bianca_date_LonelyCliffs_1B_Response","If I wanted sass, I could've stayed in town with Aloys.","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_1","I've always enjoyed being alone. I pushed plenty of people away because I didn't have it in me to keep them around._They took so much energy from me, but I don't get that from you.","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_2","Don't get me wrong: when I first met you, I didn't like you. But I don't like most people. I dunno what made you stick around, but I'm glad.","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_3","I wasn't always like this, you know. It wasn't until . . . _I moved here, that I began to keep to myself. It sucks when you're the smartest kid in your class and the class size is like 15 kids.","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_4","Point is, I'm like this because I wanted to keep myself from getting hurt._I am hoping to fix this bit of myself now . . . because I want to give 'us' a serious try.","xxxx",,,,
"Bianca_date_LonelyCliffs_2A_Option","You are Bianca. You can fix anything! (Friend)","xxxx",,,,
"Bianca_date_LonelyCliffs_2B_Option","You don't need to change. I like you, just the way you are. (Romance)","xxxx",,,,
"Bianca_date_LonelyCliffs_2A_Response","Haha true! Well . . . when it comes to mechanical things, I'm the best. When it comes to people and emotions . . .","xxxx",,,,
"Bianca_date_LonelyCliffs_2B_Response","Wait . . . seriously? I don't think anyone has said that to me before. Thank you . . . (playername).","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_5","If it wasn't for Aloys, Hasel, and now you, I'm pretty sure I would have been found dead under an avalanche of parts in my shop._It's not all that depressing, but I think I deserve more than a burial under a pile of junk.","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_6","What I am trying to say is . . . you being here with me in this place means a lot to me, and that's pretty surprising to me._I want my life to mean more to myself than just how much I can get per hour.","xxxx",,,,
"Bianca_date_LonelyCliffs_Walk_End","I don't get out of the shop all that much, so, I'm a bit tired. Can we head back?","xxxx",,,,
"Bianca_date_LonelyCliffs_End","I wasn't expecting tonight to be this fun. I don't know what I expected, but I wasn't expecting you to show up in my life._To have these thoughts in my head and . . . feelings, in my heart. I'm glad that life still has some surprises for me.","xxxx",,,,
,,,,,,
"Bianca_date_SouthBeach_Intro","I used to come to this beach often when I was a kid. Lots of trips seaside with Mom and Dad. It was cheap, and dare I say, fun.","xxxx",,,,
"Bianca_date_SouthBeach_1","The sea and the quiet made me come to White Ash Harbor. Why did you choose to come here?","xxxx",,,,
"Bianca_date_SouthBeach_1A_Option","I was given my own restaurant to run. (Friend)","xxxx",,,,
"Bianca_date_SouthBeach_1B_Option","I wanted to take a chance and be challenged. (Romance)","xxxx",,,,
"Bianca_date_SouthBeach_1A_Response","That's rather impulsive, but I guess it was better than whatever else you had going on.","xxxx",,,,
"Bianca_date_SouthBeach_1B_Response","It's what I did too, and it's very admirable. I knew that if I was going to work, I would have to be my own boss, too.","xxxx",,,,
"Bianca_date_SouthBeach_Walk_1","When we moved here, my parents took me here immediately._As a child, I hated it because it wasn't familiar at all. I know it's pretty, but being ripped from your home is never fun.","xxxx",,,,
"Bianca_date_SouthBeach_Walk_2","We did our best, sure. Mom and Dad are still in town even, but I wonder what I would've turned out to be if we had stayed in Billboard City._Maybe the same? Because I doubt the teachers there would've been better than the ones here.","xxxx",,,,
"Bianca_date_SouthBeach_Walk_3","Everything I've done up until now has just been to survive. Now, I want to live a little. Which is why being here with you is so important to me._It's the first time I've given myself permission to do this kind of thing.","xxxx",,,,
"Bianca_date_SouthBeach_Walk_4","Even if I clam up sometimes, I hope you can understand that I am trying. And know that if you ever want to move on, that's okay too._You're allowed to find your happiness too, even if it's without me.","xxxx",,,,
"Bianca_date_SouthBeach_Walk_5","I'm getting a bit tired. It's been a long day.","xxxx",,,,
"Bianca_date_SouthBeach_End","I could be manipulative and try to keep you around me at all times, but I don't believe in that load of trash._I got my baggage, you got yours, but if this works out then we can work towards carrying them together.","xxxx",,,,
,,,,,,
"Bianca_date_TownSquare_Intro","It's the place I exist daily. Yay. By the end of the day, I'm so done with this place.","xxxx",,,,
"Bianca_date_TownSquare_1","Did you think that this was an original idea for a date?","xxxx",,,,
"Bianca_date_TownSquare_1A_Option","I thought it would be nice to explore the town? (Friend)","xxxx",,,,
"Bianca_date_TownSquare_1B_Option","Is your attitude something you can adjust? (Friend)","xxxx",,,,
"Bianca_date_TownSquare_1A_Response","We see each other around town every day. I don't usually leave it unless I have to._Explore the most known place to both of us? Like we're going to discover something new together? Wow, very original.","xxxx",,,,
"Bianca_date_TownSquare_1B_Response","I dunno, can you go back in time and change it so everything in our lives is perfect?_No? Then, no, I can't change my attitude.","xxxx",,,,
"Bianca_date_TownSquare_Walk_1","THAT GUY OWES ME MONEY! HEY! I KNOW WHERE YOU LIVE!","xxxx",,,,
"Bianca_date_TownSquare_Walk_2","Ughh, I know Aloys is okay with the smell of fish here, but I avoid most of this place because of that._I only bother nowadays because you get to glimpse some nice sunsets every once in a while.","xxxx",,,,
"Bianca_date_TownSquare_End","I'm done._I took a night off of work for this? You owe me Credits. Expect an invoice in the mail.","xxxx",,,,
,,,,,,
"105_BIANCA_MOVEIN","105_BIANCA_MOVEIN",,,,,
,,,,,,
"Bianca_moveIn_general_1","I don't really do house plants, but I like what you have here.","xxxx",,,,
"Bianca_moveIn_general_2","You know we could rent this place out for a tight profit and live above my shop. Just sayin'.","xxxx",,,,
"Bianca_moveIn_general_3","Ugh! We pay for streaming and what do we get? Trash and nothing to watch!","xxxx",,,,
"Bianca_moveIn_general_4","I love being here with you when I'm not bringing down major corporations. It's nice.","xxxx",,,,
"Bianca_moveIn_general_5","I'm all for a cute house with you, but I need a better sound system in here. NEED!","xxxx",,,,
,,,,,,
"Bianca_moveIn_morning_1",,"xxxx",,,,
"Bianca_moveIn_morning_2",,"xxxx",,,,
"Bianca_moveIn_morning_3",,"xxxx",,,,
"Bianca_moveIn_morning_4",,"xxxx",,,,
"Bianca_moveIn_morning_5",,"xxxx",,,,
,,,,,,
"Bianca_moveIn_night_1",,"xxxx",,,,
"Bianca_moveIn_night_2",,"xxxx",,,,
"Bianca_moveIn_night_3",,"xxxx",,,,
"Bianca_moveIn_night_4",,"xxxx",,,,
"Bianca_moveIn_night_5",,"xxxx",,,,
,,,,,,
"Bianca_kids_decline","I am never having kids. Nope.","xxxx",,,,
,,,,,,
,,,,,,
"106_POMARINE","106_POMARINE",,,,,
,,,,,,
,,,,,,
,,,,,,
"107_APRIL","107_APRIL",,,,,
,,,,,,
"107_APRIL_ROMANTIC","107_APRIL_ROMANTIC",,,,,
,,,,,,
"April_romantic_decline","My sight is telling me that we wouldn't be a good match. Sorry.","xxxx",,,,
"April_romantic_accept","From what I can tell . . . the spirits, my sight, everything is saying we would be a wonderful match! So, yes, let's see where we land.",,,,,
,,,,,,
"April_romantic_like_location","Ooooh, I love that place.","xxxx",,,,
"April_romantic_neutral_location","A night on the town? Sounds like fun.","xxxx",,,,
"April_romantic_dislike_location","I am getting a vision of a bad date there. Could we not?","xxxx",,,,
"April_romantic_same_location","I don't have to be a psychic to know that we have been there together before.","xxxx",,,,
,,,,,,
"April_romantic_secondDate_endIntro","As predicted, I have enjoyed our time together! I hope you have too._What do you see in our future together?","xxxx",,,,
"April_romantic_secondDate_relationshipOption","I feel that we will be together. (Romance)","xxxx",,,,
"April_romantic_secondDate_friendsOption","I was right, we will make lovely friends! (Friend)","xxxx",,,,
"April_romantic_secondDate_relationshipAccept","Oh, (playername), I feel the same way! I am glad I didn't have the knowledge of this date ahead of time._It would've robbed this moment of the love I am feeling here.","xxxx",,,,
"April_romantic_secondDate_relationshipDecline","I agree. It was a lovely time, but . . . the vibes just aren't there.","xxxx",,,,
"April_romantic_secondDate_friendsResponse","A friendship is better than nothing at all. While I didn't foresee this outcome, I am not entirely unwelcome to it.","xxxx",,,,
,,,,,,
"April_date_SouthBeach_Intro","I love the vibes of this place. I come here whenever I find a moment to relax. The waves and sand are so peaceful and I love that it is so close to home too.","xxxx",,,,
"April_date_SouthBeach_1","I try not to do this, but I find myself trying to pry open the curtains of the future quite often._Do you find yourself thinking about the future?","xxxx",,,,
"April_date_SouthBeach_1A_Option","Always. But we all wonder, don't we? (Friend)","xxxx",,,,
"April_date_SouthBeach_1B_Option","I always imagine a future where we are together. (Romance)","xxxx",,,,
"April_date_SouthBeach_1A_Response","Anxiety often comes from trying to exist in a time that isn't the present. I know I fall prey to this as well, but it's good to know I'm not the only one._Making the most of the present is a challenge I face daily.","xxxx",,,,
"April_date_SouthBeach_1B_Response","I . . . I didn't see that answer coming. Wow.","xxxx",,,,
"April_date_SouthBeach_Walk_1","Not seeing a possible future appear before me is rare, so when it happens it is such a joy to me._I love knowing what will happen, but it's also refreshing to know the universe has surprises in store for me still.","xxxx",,,,
"April_date_SouthBeach_Walk_2","As far as love, I knew I would find love one day, but I never expected to find someone who truly understood me._I always expected a compromise or eyeroll at what I do, but you don't do that, (playername).","xxxx",,,,
"April_date_SouthBeach_Walk_3","I appreciate our time here, and while I did try to peer into the future about our date, I also stopped myself._I knew that whatever was going to happen here, I wanted to experience it in the present, rather than waiting for it to happen.","xxxx",,,,
"April_date_SouthBeach_Walk_4","I'll never forget about the time I found my gift. I was playing hide and seek with my friends and found the pedestal in the forest._I hid for a long time and eventually fell asleep._After that nap, I woke up knowing where my friends were hiding.","xxxx",,,,
"April_date_SouthBeach_2A_Option","Hey! That means you can cheat in hide and seek! (Friend)","xxxx",,,,
"April_date_SouthBeach_2B_Option","What was it like? To see what others can't? (Romance)","xxxx",,,,
"April_date_SouthBeach_2A_Response","What . . . Yes, I suppose? To be honest, it was kinda scary, having this whole new sense awakened._It was disorienting. I thought something was wrong with me.","xxxx",,,,
"April_date_SouthBeach_2B_Response","Frightening, but I got used to it after a few days. I realized that it wasn't the worst thing in the world._The downside was that people grew apart from me. Having this kind of power is . . . isolating. ","xxxx",,,,
"April_date_SouthBeach_Walk_5","I don't think I've ever told anyone that story before . . . but you're special.","xxxx",,,,
"April_date_SouthBeach_Walk_6","Nature gives us gifts everyday and many of us are too busy to see them._I love my life because I make sure to find time in the day to enjoy these gifts.","xxxx",,,,
"April_date_SouthBeach_Walk_End","(playername), I really did love our date today, but it's getting late for me, and I'd like to go home.","xxxx",,,,
"April_date_SouthBeach_End","This will be a date that will live in my memory forever. Thank you for this lovely gift.","xxxx",,,,
,,,,,,
"April_date_TownSquare_Intro","I love our little town. It's got this grit to it that I just adore and its spirit is one of the strongest I have ever come into contact with on this plane of existence.","xxxx",,,,
"April_date_TownSquare_1","I am normally the one that is asked this, but what do you see in our future?","xxxx",,,,
"April_date_TownSquare_1A_Option","I see us going for ice cream, a lot. (Romance)","xxxx",,,,
"April_date_TownSquare_1B_Option","I see us . . . together, I guess?. (Friend)","xxxx",,,,
"April_date_TownSquare_1A_Response","I do too! I love ice cream, almost as much as I . . . never mind! But . . . maybe not today._I need to taste test some new teas today. Don't need anything to affect my taste buds, you know?","xxxx",,,,
"April_date_TownSquare_1B_Response","I mean, sure. We'll be together, but couldn't we also just be together as friends . . . I meant, well, never mind.","xxxx",,,,
"April_date_TownSquare_Walk_1","Of course the nature surrounding this town is beautiful, but just look at the energy inside this small town!_What other place on this planet is like this, I ask you? Look at these shops! Look at the people here! It's just so cute.","xxxx",,,,
"April_date_TownSquare_Walk_2","As a psychic, having this gift can be a burden at times because I can see what might happen to some people._It's why living in Billboard City was such a burden. Too many sad stories.","xxxx",,,,
"April_date_TownSquare_Walk_3","Ooooh, I will have to try this place out sometime, but right now, I am just glad to be here with you._Sharing our time together here, I cherish it.","xxxx",,,,
"April_date_TownSquare_Walk_4","I knew I needed some more quartz for tonight. I have been working hard trying to cast my vision into the past and present for a lot of clients lately.","xxxx",,,,
"April_date_TownSquare_Walk_5","Whew, I am feeling great, but tired. Can we take a break?","xxxx",,,,
"April_date_TownSquare_End","Tonight was lovely! My time with you, my spirit's alignment beside yours, everything feels so good right now._I need to go and rest now, but thank you.","xxxx",,,,
,,,,,,
"April_date_DeepWoods_Intro","I've always heard about this place, but I never had the time to make it up to it. It's so quiet . . . and I feel a presence here . . . It's cold.","xxxx",,,,
"April_date_DeepWoods_1","I had a bad feeling about coming here tonight, but you ignored my worry, why?","xxxx",,,,
"April_date_DeepWoods_1A_Option","I think it's good to try new things. (Friend)","xxxx",,,,
"April_date_DeepWoods_1B_Option","I thought that your worry wasn't that informed. (Friend)","xxxx",,,,
"April_date_DeepWoods_1A_Response","Trying new things is one thing, and this is another. I love trying something new, but this place makes me uneasy. I knew it would set off my abilities and I was right._Thanks for being considerate of me.","xxxx",,,,
"April_date_DeepWoods_1B_Response","It . . . it wasn't that informed?! Do you even take my ability seriously?_ Excuse me, but I clearly saw that this was going to be a rotten date if we came here and it's looking more and more like I was right. Whatever.","xxxx",,,,
"April_date_DeepWoods_Walk_1","I cannot believe that you didn't think my opinion on this location wasn't one to think about!_Your lack of understanding and empathy is wild!","xxxx",,,,
"April_date_DeepWoods_Walk_2","Did you hear that? Oh, oh no! The spirits here are so mad. So mad and sad! Their weeping fills the winds!","xxxx",,,,
"April_date_DeepWoods_End","I . . . their voices . . . it's too much . . . My head hurts so bad!_Please, please, we have to leave, (playername)!","xxxx",,,,
,,,,,,
"107_APRIL_MOVEIN","107_APRIL_MOVEIN",,,,,
,,,,,,
"April_moveIn_general_1","Oooh, the spirits are telling me that this space is perfect for us.","xxxx",,,,
"April_moveIn_general_2","I love the vibe in here.","xxxx",,,,
"April_moveIn_general_3","I still love my house, but it's nice to know that I can come here too.","xxxx",,,,
"April_moveIn_general_4","I'll sprinkle my crystals throughout the house.","xxxx",,,,
"April_moveIn_general_5","It feels like a tea kind of day, but then again, everyday does.","xxxx",,,,
,,,,,,
"April_moveIn_morning_1",,"xxxx",,,,
"April_moveIn_morning_2",,"xxxx",,,,
"April_moveIn_morning_3",,"xxxx",,,,
"April_moveIn_morning_4",,"xxxx",,,,
"April_moveIn_morning_5",,"xxxx",,,,
,,,,,,
"April_moveIn_night_1",,"xxxx",,,,
"April_moveIn_night_2",,"xxxx",,,,
"April_moveIn_night_3",,"xxxx",,,,
"April_moveIn_night_4",,"xxxx",,,,
"April_moveIn_night_5",,"xxxx",,,,
,,,,,,
"April_kids_decline","I don't need a crystal ball to know that shouldn't happen right now.","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"108_NACIM","108_NACIM",,,,,
,,,,,,
"108_NACIM_ROMANTIC","108_NACIM_ROMANTIC",,,,,
,,,,,,
"Nacim_romantic_decline","Nah. I am very much like a porter, I have a lot of baggage that isn't yours. And I can haul it myself.","xxxx",,,,
"Nacim_romantic_accept","My therapist said I am deserving of love, and if someone wishes to express that to me, that I should embrace it._Sure! I can find someone to take care of my girls for a date.","xxxx",,,,
,,,,,,
"Nacim_romantic_like_location","I think I heard about that place from Aime, sounded pretty nice.","xxxx",,,,
"Nacim_romantic_neutral_location","I'm gonna be honest, I don't get out much, so if you like that place, then let's go.","xxxx",,,,
"Nacim_romantic_dislike_location","To be honest, I am not interested in that place at all.","xxxx",,,,
