"key","en","fr","ge","sp","ch","jp"
"LettuceSeed_Name","Lettuce Seeds","xxxx",,,,
"LettuceSeed_Description","Plant this to grow a lettuce plant.","xxxx",,,,
,,,,,,
"MangoSeed_Name","Mango Tree Seeds","xxxx",,,,
"MangoSeed_Description","Plant this to grow a mango tree.","xxxx",,,,
,,,,,,
"MintSeed_Name","Mint Seeds","xxxx",,,,
"MintSeed_Description","Plant this to grow a mint plant.","xxxx",,,,
,,,,,,
"MushroomSeed_Name","Mycelium","xxxx",,,,
"MushroomSeed_Description","Plant this to grow mushrooms.","xxxx",,,,
,,,,,,
"OnionSeed_Name","Onion Seed","xxxx",,,,
"OnionSeed_Description","Plant this to grow onions.","xxxx",,,,
,,,,,,
"OrangeSeed_Name","Orange Tree Seeds","xxxx",,,,
"OrangeSeed_Description","Plant this to grow an orange seed.","xxxx",,,,
,,,,,,
"PineappleSeed_Name","Pineapple Seeds","xxxx",,,,
"PineappleSeed_Description","Plant this to grow a pineapple plant.","xxxx",,,,
,,,,,,
"PotatoSeed_Name","Potato Seeds","xxxx",,,,
"PotatoSeed_Description","Plant this to grow potatoes.","xxxx",,,,
,,,,,,
"PumpkinSeed_Name","Pumpkin Seeds","xxxx",,,,
"PumpkinSeed_Description","Plant this to grow pumpkins.","xxxx",,,,
,,,,,,
"RaspberrySeed_Name","Raspberry Bush Seeds","xxxx",,,,
"RaspberrySeed_Description","Plant this to grow a raspberry bush.","xxxx",,,,
,,,,,,
"RiceSeed_Name","Rice Seeds","xxxx",,,,
"RiceSeed_Description","Plant this to grow a rice plant.","xxxx",,,,
,,,,,,
"SorghumSeed_Name","Sorghum Seed","xxxx",,,,
"SorghumSeed_Description","Plant this to grow sorghum.","xxxx",,,,
,,,,,,
"SpinachSeed_Name","Spinach Seeds","xxxx",,,,
"SpinachSeed_Description","Plant this to grow a spinach plant.","xxxx",,,,
,,,,,,
"StrawberrySeed_Name","Strawberry Bush Seeds","xxxx",,,,
"StrawberrySeed_Description","Plant this to grow a strawberry bush.","xxxx",,,,
,,,,,,
"SugarcaneSeed_Name","Sugarcane Seeds","xxxx",,,,
"SugarcaneSeed_Description","Plant this to grow a sugarcane plant.","xxxx",,,,
,,,,,,
"TomatoSeed_Name","Tomato Seeds","xxxx",,,,
"TomatoSeed_Description","Plant this to grow a tomato vine.","xxxx",,,,
,,,,,,
"VanillaSeed_Name","Vanilla Seeds","xxxx",,,,
"VanillaSeed_Description","Plant this to grow a vanilla plant.","xxxx",,,,
,,,,,,
"WatermelonSeed_Name","Watermelon Seeds","xxxx",,,,
"WatermelonSeed_Description","Plant this to grow a watermelon plant.","xxxx",,,,
,,,,,,
"WheatSeed_Name","Wheat Seeds","xxxx",,,,
"WheatSeed_Description","Plant this to grow wheat.","xxxx",,,,
,,,,,,
,,,,,,
"MATERIALS","MATERIALS",,,,,
,,,,,,
"PlantRoots_Name","Plant Roots","xxxx",,,,
"PlantRoots_Description","This fibrous material is collected from dug up vegetation.","xxxx",,,,
"TwistedTreeRoot_Name","Twisted Tree Root","xxxx",,,,
"TwistedTreeRoot_Description","It's rare to find such a large and beautifully twisted root. Artists would love to have this.","xxxx",,,,
"Sulphur_Name","Sulphur","xxxx",,,,
"Sulphur_Description","This bright yellow crystal has a wide variety of uses in modern-day industry.","xxxx",,,,
"UncutQuartz_Name","Uncut Quartz","xxxx",,,,
"UncutQuartz_Description","A commonly found crystal. This raw material is often used in construction and technologies.","xxxx",,,,
"UncutEmerald_Name","Uncut Emerald","xxxx",,,,
"UncutEmerald_Description","A valuable green gemstone.","xxxx",,,,
"UncutRuby_Name","Uncut Ruby","xxxx",,,,
"UncutRuby_Description","A valuable red gemstone.","xxxx",,,,
"UncutDiamond_Name","Uncut Diamond","xxxx",,,,
"UncutDiamond_Description","This beautiful gemstone is also the hardest material in the world.","xxxx",,,,
"OreIron_Name","Iron Ore","xxxx",,,,
"OreIron_Description","A core component to making metals.","xxxx",,,,
"OreCopper_Name","Copper Ore","xxxx",,,,
"OreCopper_Description","Copper is used everywhere from electronics to cookware.","xxxx",,,,
"OreGold_Name","Gold Ore","xxxx",,,,
"OreGold_Description","This is very valuable.","xxxx",,,,
"OreRhodium_Name","Rhodium Ore","xxxx",,,,
"OreRhodium_Description","This extremely rare mineral is well sought after by technology companies.","xxxx",,,,
,,,,,,
"BATH BLOCKS","BATH BLOCKS",,,,,
,,,,,,
"Sweet_Regular_Block","Sweet Bath Block","xxxx",,,,
"Creamy_Regular_Block","Creamy Bath Block","xxxx",,,,
"Sour_Regular_Block","Sour Bath Block","xxxx",,,,
"Leafy_Regular_Block","Leafy Bath Block","xxxx",,,,
"Cool_Regular_Block","Cool Bath Block","xxxx",,,,
"Aromatic_Regular_Block","Aromatic Bath Block","xxxx",,,,
,,,,,,
"Sweet_Concentrated_Block","Concentrated Sweet Bath Block","xxxx",,,,
"Creamy_Concentrated_Block","Concentrated Creamy Bath Block","xxxx",,,,
"Sour_Concentrated_Block","Concentrated Sour Bath Block","xxxx",,,,
"Leafy_Concentrated_Block","Concentrated Leafy Bath Block","xxxx",,,,
"Cool_Concentrated_Block","Concentrated Cool Bath Block","xxxx",,,,
"Aromatic_Concentrated_Block","Concentrated Aromatic Bath Block","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"RECIPE ITEMS",,,,,,
,,,,,,
"Locked_Recipe_Name","Unknown Recipe","xxxx",,,,
"Locked_Recipe_Description","Level up to unlock a new Recipe.","xxxx",,,,
"RightClick_Recipe_Description","Right Click to learn recipe.","xxxx",,,,
,,,,,,
"AppleCiderDoughnuts_Recipe","Apple Cider Doughnuts","xxxx",,,,
"AppleCiderJelly_Recipe","Apple Cider Jelly","xxxx",,,,
"AppleCiderWithCinnamon_Recipe","Apple Cider with Cinnamon","xxxx",,,,
"AppleGrapeJuice_Recipe","Apple Grape Juice","xxxx",,,,
"ApplePie_Recipe","Apple Pie","xxxx",,,,
"AppleRaspberryCider_Recipe","Apple Raspberry Cider","xxxx",,,,
"AppleStrudle_Recipe","Apple Strudel","xxxx",,,,
"AsparagusWithCranberry_Recipe","Asparagus With Cranberry","xxxx",,,,
"BaconScallopSkewer_Recipe","Bacon Scallop Skewer","xxxx",,,,
"BaconWrappedAsparagus_Recipe","Bacon Wrapped Asparagus","xxxx",,,,
"BaconWrappedElkChops_Recipe","Bacon Wrapped Elk Chops","xxxx",,,,
"BakedCinnamonApple_Recipe","Baked Cinnamon Apple","xxxx",,,,
"BakedCrabWithVeggies_Recipe","Baked Crab with Veggies","xxxx",,,,
"BakedLobsterWithCheese_Recipe","Baked Lobster With Cheese","xxxx",,,,
"BakedPotato_Recipe","Baked Potato","xxxx",,,,
"BakedSalmon_Recipe","Baked Salmon","xxxx",,,,
"BanhMiSandwich_Recipe","Banh Mi Sandwich","xxxx",,,,
"BeefWellington_Recipe","Beef Wellington","xxxx",,,,
"BellPepperStew_Recipe","Bell Pepper Stew","xxxx",,,,
"BentoBox_Recipe","Bento Box","xxxx",,,,
"BerryBlastWaffles_Recipe","Berry Blast Waffles","xxxx",,,,
"BerryBlissCheesecake_Recipe","Berry Bliss Cheesecake","xxxx",,,,
"BoarBaoZhi_Recipe","Boar BaoZhi","xxxx",,,,
"BoarWithMangoStuffing_Recipe","Boar with Mango Stuffing","xxxx",,,,
"BraisedBoarShank_Recipe","Braised Boar Shank","xxxx",,,,
"BraisedSquid_Recipe","Braised Squid","xxxx",,,,
"CaesarSalad_Recipe","Caesar Salad","xxxx",,,,
"Calamari_Recipe","Calamari","xxxx",,,,
"ChaliceOfTheSevenSeas_Recipe","Chalice of the Seven Seas","xxxx",,,,
"CherryBlossomSake_Recipe","Cherry Blossom Sake","xxxx",,,,
"CherryChocolateTart_Recipe","Cherry Chocolate Tart","xxxx",,,,
"CherryCocktail_Recipe","Cherry Cocktail","xxxx",,,,
"CherryMojito_Recipe","Cherry Mojito","xxxx",,,,
"ChocolateTrio_Recipe","Chocolate Trio","xxxx",,,,
"ChoucrouteGarnie_Recipe","Choucroute Garnie","xxxx",,,,
"CinnamonSour_Recipe","Cinnamon Sour","xxxx",,,,
"Ciopinno_Recipe","Cioppino","xxxx",,,,
"ClamChowder_Recipe","Clam Chowder","xxxx",,,,
"ClamPizza_Recipe","Clam Pizza","xxxx",,,,
"ClubSandwich_Recipe","Club Sandwich","xxxx",,,,
"CocoCake_Recipe","Coco Cake","xxxx",,,,
"CocoaBomb_Recipe","Cocoa Bomb","xxxx",,,,
"CocoaOrangeCake_Recipe","Cocoa Orange Cake","xxxx",,,,
"CoconutIceCream_Recipe","Coconut Ice Cream","xxxx",,,,
"CoffeeBomb_Recipe","Coffee Bomb","xxxx",,,,
"CoffeeCake_Recipe","Coffee Cake","xxxx",,,,
"CoffeeEclair_Recipe","Coffee Eclair","xxxx",,,,
"CoffeeOldFashioned_Recipe","Coffee Old Fashioned","xxxx",,,,
"Coffee_Recipe","Coffee","xxxx",,,,
"Cosmopolitan_Recipe","Cosmopolitan","xxxx",,,,
"CrabCake_Recipe","Crab Cake","xxxx",,,,
"CrabPancakes_Recipe","Crab Pancakes","xxxx",,,,
"CrabPithivier_Recipe","Crab Pithivier","xxxx",,,,
"CrabRangoon_Recipe","Crab Rangoon","xxxx",,,,
"CrabRavioliWithSauce_Recipe","Crab Ravioli with Sauce","xxxx",,,,
"CrabSoup_Recipe","Crab Soup","xxxx",,,,
"CrabSushi_Recipe","Crab Sushi","xxxx",,,,
"CranberryCheesecake_Recipe","Cranberry Cheesecake","xxxx",,,,
"CranberryTiramisu_Recipe","Cranberry Tiramisu","xxxx",,,,
"CrispyStuffedApples_Recipe","Crispy Stuffed Apples","xxxx",,,,
"CrispyWrappedYellowtail_Recipe","Crispy Wrapped Yellowtail","xxxx",,,,
"DaikonRadishFries_Recipe","Daikon Radish Fries","xxxx",,,,
"DarkBerryPunch_Recipe","Dark Berry Punch","xxxx",,,,
"DeluxeElkRamen_Recipe","Deluxe Elk Ramen","xxxx",,,,
"EbiNigiri_Recipe","Ebi Nigiri","xxxx",,,,
"EbiSushiSet_Recipe","Ebi Sushi Set","xxxx",,,,
"EggBenedict_Recipe","Egg Benedict","xxxx",,,,
"EggSalad_Recipe","Egg Salad","xxxx",,,,
"ElderberryCupcake_Recipe","Elderberry Cupcake","xxxx",,,,
"ElderberryPancakes_Recipe","Elderberry Pancakes","xxxx",,,,
"ElderberryPudding_Recipe","Elderberry Pudding","xxxx",,,,
"ElderberryTea_Recipe","Elderberry Tea","xxxx",,,,
"ElkCheeseburger_Recipe","Elk Cheeseburger","xxxx",,,,
"ElkStew_Recipe","Elk Stew","xxxx",,,,
"ElkWithScarletSauce_Recipe","Elk with Scarlet Sauce","xxxx",,,,
"EspressoMartini_Recipe","Espresso Martini","xxxx",,,,
"FishNChips_Recipe","Fish N Chips","xxxx",,,,
"FishStew_Recipe","Fish Stew","xxxx",,,,
"FortuneSquidBlossom_Recipe","Fortune Squid Blossom","xxxx",,,,
"FrenchCreamPuff_Recipe","French Cream Puff","xxxx",,,,
"FrenchOnionSoup_Recipe","French Onion Soup","xxxx",,,,
"FriedDumplings_Recipe","Fried Dumplings","xxxx",,,,
"FriedPheasant_Recipe","Fried Pheasant","xxxx",,,,
"FriedSeaUrchinRoll_Recipe","Fried Sea Urchin Roll","xxxx",,,,
"FrozenBerryDessert_Recipe","Frozen Berry Dessert","xxxx",,,,
"FrozenMintCoulis_Recipe","Frozen Mint Coulis","xxxx",,,,
"GardenTerrine_Recipe","Garden Terrine","xxxx",,,,
"GarlicPheasant_Recipe","Garlic Pheasant","xxxx",,,,
"GrapeCherryPopsicle_Recipe","Grape Cherry Popsicle","xxxx",,,,
"GrapePie_Recipe","Grape Pie","xxxx",,,,
"GrapePoppers_Recipe","Grape Poppers","xxxx",,,,
"GrapeTart_Recipe","Grape Tart","xxxx",,,,
"GrilledAssortedVegetables_Recipe","Grilled Assorted Vegetables","xxxx",,,,
"GrilledCarrotsWithCranberry_Recipe","Grilled Cranberry Carrots","xxxx",,,,
"GrilledDaikonCake_Recipe","Grilled Daikon Cake","xxxx",,,,
"HerbInfusedTea_Recipe","Herb Infused Tea","xxxx",,,,
"HoneyDaiquiri_Recipe","Honey Daiquiri","xxxx",,,,
"HotPot_Recipe","Hot Pot","xxxx",,,,
"IcyChocolateStorm_Recipe","Icy Chocolate Storm","xxxx",,,,
"InariSushi_Recipe","Inari Sushi","xxxx",,,,
"LobsterCreamSoup_Recipe","Lobster Cream Soup","xxxx",,,,
"LobsterRisotto_Recipe","Lobster Risotto","xxxx",,,,
"LobsterTailWithAsparagus_Recipe","Lobster Tail With Asparagus","xxxx",,,,
"LobsterTortellini_Recipe","Lobster Tortellini","xxxx",,,,
"LobsterWellington_Recipe","Lobster Wellington","xxxx",,,,
"LobsterWithGingerSauce_Recipe","Lobster with Ginger Sauce","xxxx",,,,
"Macaroons_Recipe","Macaroons","xxxx",,,,
"MangoBoarBites_Recipe","Mango Boar Bites","xxxx",,,,
"MangoCupcake_Recipe","Mango Cupcake","xxxx",,,,
"MangoGlazedCake_Recipe","Mango Glazed Cake","xxxx",,,,
"MangoIceCream_Recipe","Mango Ice Cream","xxxx",,,,
"MangoPudding_Recipe","Mango Pudding","xxxx",,,,
"MatchaCake_Recipe","Matcha Cake","xxxx",,,,
"MatchaIceCream_Recipe","Matcha Ice Cream","xxxx",,,,
"MatchaStrawberrySmoothie_Recipe","Matcha Berry Smoothie","xxxx",,,,
"MatchaTea_Recipe","Matcha Tea","xxxx",,,,
"MeatPizza_Recipe","Meat Pizza","xxxx",,,,
"MeatballSpaghetti_Recipe","Meatball Spaghetti","xxxx",,,,
"MeatballStew_Recipe","Meatball Stew","xxxx",,,,
"MilleFeuille_Recipe","Mille Feuille","xxxx",,,,
"Mojito_Recipe","Mojito","xxxx",,,,
"MulledGrapeCider_Recipe","Mulled Grape Cider","xxxx",,,,
"MushroomNigiri_Recipe","Mushroom Nigiri","xxxx",,,,
"MushroomPizza_Recipe","Mushroom Pizza","xxxx",,,,
"MushroomSoup_Recipe","Mushroom Soup","xxxx",,,,
"OceanTerrine_Recipe","Ocean Terrine","xxxx",,,,
"OrangeSakeCocktail_Recipe","Orange Sake Cocktail","xxxx",,,,
"OrangeYogurt_Recipe","Orange Yogurt","xxxx",,,,
"Paella_Recipe","Paella","xxxx",,,,
"Palatshinken_Recipe","Palatshinken","xxxx",,,,
"PeppercornElkSteak_Recipe","Peppercorn Elk Steak","xxxx",,,,
"PheasantBurger_Recipe","Pheasant Burger","xxxx",,,,
"PheasantInPumpkinSauce_Recipe","Pheasant In Pumpkin Sauce","xxxx",,,,
"PheasantKebab_Recipe","Pheasant Kebab","xxxx",,,,
"PheasantStewWithVeggies_Recipe","Pheasant Stew with Veggies","xxxx",,,,
"PheasantStew_Recipe","Pheasant Stew","xxxx",,,,
"PheasantTaco_Recipe","Pheasant Taco","xxxx",,,,
"PickledDaikon_Recipe","Pickled Daikon","xxxx",,,,
"PinaColadaPopsicle_Recipe","Pina Colada Popsicle","xxxx",,,,
"PinaColada_Recipe","Pina Colada","xxxx",,,,
"PineappleCherryCake_Recipe","Pineapple Cherry Cake","xxxx",,,,
"PineappleGreenTeaMartini_Recipe","Pineapple Green Tea Martini","xxxx",,,,
"PineappleWatermelonSlush_Recipe","Pineapple Watermelon Slush","xxxx",,,,
"PumpkinLatte_Recipe","Pumpkin Latte","xxxx",,,,
"PumpkinPie_Recipe","Pumpkin Pie","xxxx",,,,
"PumpkinPudding_Recipe","Pumpkin Pudding","xxxx",,,,
"PumpkinSoupShooter_Recipe","Pumpkin Soup Shooter","xxxx",,,,
"PumpkinSpiceCocktail_Recipe","Pumpkin Spice Cocktail","xxxx",,,,
"PurpleHazeMartini_Recipe","Purple Haze Martini","xxxx",,,,
"RackOfVenison_Recipe","Rack of Venison","xxxx",,,,
"RaspberryCremeBrulee_Recipe","Raspberry Creme Brulee","xxxx",,,,
"RaspberryVodkaLemonade_Recipe","Raspberry Vodka Lemonade","xxxx",,,,
"Ratatouille_Recipe","Ratatouille","xxxx",,,,
"RedWineSpritzer_Recipe","Red Wine Spritzer","xxxx",,,,
"RedWineTuna_Recipe","Red Wine Tuna","xxxx",,,,
"RoastPheasant_Recipe","Roast Pheasant","xxxx",,,,
"RoastedDaikonWithMangoConfit_Recipe","Daikon with Mango Confit","xxxx",,,,
"RoastedGrapeCrostini_Recipe","Roasted Grape Crostini","xxxx",,,,
"RoastedPumpkin_Recipe","Roasted Pumpkin","xxxx",,,,
"SakeSteamedMushroom_Recipe","Sake Steamed Mushroom","xxxx",,,,
"SakeSteamedYellowtail_Recipe","Sake Steamed Yellowtail","xxxx",,,,
"SalmonEggBenedict_Recipe","Salmon Egg Benedict","xxxx",,,,
"SalmonEnCroute_Recipe","Salmon en Croute","xxxx",,,,
"SalmonNigiri_Recipe","Salmon Nigiri","xxxx",,,,
"SalmonRoeRoll_Recipe","Salmon Roe Roll","xxxx",,,,
"SalmonRoeSpaghetti_Recipe","Salmon Roe Spaghetti","xxxx",,,,
"SalmonWithPumpkinPuree_Recipe","Salmon with Pumpkin Puree","xxxx",,,,
"Sangria_Recipe","Sangria","xxxx",,,,
"ScallopBaguette_Recipe","Scallop Baguette","xxxx",,,,
"ScallopCreamSoup_Recipe","Scallop Cream Soup","xxxx",,,,
"ScallopRavioli_Recipe","Scallop Ravioli","xxxx",,,,
"ScallopRisotto_Recipe","Scallop Risotto","xxxx",,,,
"ScallopStewWithWinterVegetables_Recipe","Scallop Stew with Vegetables","xxxx",,,,
"SeaUrchinEggToast_Recipe","Sea Urchin Egg Toast","xxxx",,,,
"SeaUrchinOnToast_Recipe","Sea Urchin On Toast","xxxx",,,,
"SeaUrchinWithCaviar_Recipe","Sea Urchin With Caviar","xxxx",,,,
"SeaUrchinWithMushroomSoup_Recipe","Urchin with Mushroom Soup","xxxx",,,,
"SeafoodBento_Recipe","Seafood Bento","xxxx",,,,
"SearedScallopsWithElderberries_Recipe","Scallops with Elderberries","xxxx",,,,
"SearedTunaWithSquashSauce_Recipe","Seared Tuna with Squash","xxxx",,,,
"SearedYellowtail_Recipe","Seared Yellowtail","xxxx",,,,
"ShrimpBaoZhi_Recipe","Shrimp BaoZhi","xxxx",,,,
"ShrimpCocktail_Recipe","Shrimp Cocktail","xxxx",,,,
"SimmeredDaikonRadish_Recipe","Simmered Daikon Radish","xxxx",,,,
"SmokedSalmonCrostini_Recipe","Smoked Salmon Crostini","xxxx",,,,
"SpanishClams_Recipe","Spanish Clams","xxxx",,,,
"SpicyFishTaco_Recipe","Spicy Fish Taco","xxxx",,,,
"SpicyMangoSakeCocktail_Recipe","Spicy Mango Sake Cocktail","xxxx",,,,
"SpicyMushroomRoll_Recipe","Spicy Mushroom Roll","xxxx",,,,
"SpicyRamen_Recipe","Spicy Ramen","xxxx",,,,
"SpinachSalad_Recipe","Spinach Salad","xxxx",,,,
"SpinachSoup_Recipe","Spinach Soup","xxxx",,,,
"SpinachStuffedMushroom_Recipe","Spinach Stuffed Mushroom","xxxx",,,,
"SpinachStuffedSquash_Recipe","Spinach Stuffed Squash","xxxx",,,,
"SpinachTomatoSmoothie_Recipe","Spinach Tomato Smoothie","xxxx",,,,
"SpringRolls_Recipe","Spring Rolls","xxxx",,,,
"SquidDumpling_Recipe","Squid Dumpling","xxxx",,,,
"SquidNigiri_Recipe","Squid Nigiri","xxxx",,,,
"SteakBurritoWithHoney_Recipe","Steak Burrito with Honey","xxxx",,,,
"SteakWithMixedVegetables_Recipe","Steak with Mixed Vegetables","xxxx",,,,
"StrawberryIceCream_Recipe","Strawberry Ice Cream","xxxx",,,,
"StrawberryMochaSmoothie_Recipe","Strawberry Mocha Smoothie","xxxx",,,,
"StuffedBellPepper_Recipe","Stuffed Bell Pepper","xxxx",,,,
"StuffedButternutSquash_Recipe","Stuffed Butternut Squash","xxxx",,,,
"StuffedSquid_Recipe","Stuffed Squid","xxxx",,,,
"SummerPasta_Recipe","Summer Pasta","xxxx",,,,
"SummerPunch_Recipe","Summer Punch","xxxx",,,,
"SunblazeCake_Recipe","Sunblaze Cake","xxxx",,,,
"SunsetCocktail_Recipe","Sunset Cocktail","xxxx",,,,
"SuperSushiSet_Recipe","Super Sushi Set","xxxx",,,,
"SweetTea_Recipe","Sweet Tea","xxxx",,,,
"Takoyaki_Recipe","Takoyaki","xxxx",,,,
"TakuanAndRoeSushi_Recipe","Takuan and Roe Sushi","xxxx",,,,
"TomatoSoup_Recipe","Tomato Soup","xxxx",,,,
"TomatoWatermelonBites_Recipe","Tomato Watermelon Bites","xxxx",,,,
"TropicalBlast_Recipe","Tropical Blast","xxxx",,,,
"TropicalCherryCocktail_Recipe","Tropical Cherry Cocktail","xxxx",,,,
"TunaNigiri_Recipe","Tuna Nigiri","xxxx",,,,
"TunaRamen_Recipe","Tuna Ramen","xxxx",,,,
"TunaTartare_Recipe","Tuna Tartare","xxxx",,,,
"TunaTataki_Recipe","Tuna Tataki","xxxx",,,,
"UniRoll_Recipe","Uni Roll","xxxx",,,,
"VegiRamen_Recipe","Vegi Ramen","xxxx",,,,
"VodkaGimlet_Recipe","Vodka Gimlet","xxxx",,,,
"VodkaMartini_Recipe","Vodka Martini","xxxx",,,,
"VodkaPudding_Recipe","Vodka Pudding","xxxx",,,,
"WagyuSteakSandwich_Recipe","Wagyu Steak Sandwich","xxxx",,,,
"WagyuTartareWithEgg_Recipe","Wagyu Tartare with Egg","xxxx",,,,
"WagyuWithCherrySauce_Recipe","Wagyu with Cherry Sauce","xxxx",,,,
"WatercressSalad_Recipe","Watercress Salad","xxxx",,,,
"WatermelonCake_Recipe","Watermelon Cake","xxxx",,,,
"WatermelonCheeseSkewers_Recipe","Watermelon Cheese Skewers","xxxx",,,,
"WatermelonIceCream_Recipe","Watermelon Ice Cream","xxxx",,,,
"WatermelonSalad_Recipe","Watermelon Salad","xxxx",,,,
"WatermelonVodkaCocktail_Recipe","Watermelon Vodka Cocktail","xxxx",,,,
"WhiskyBaconBites_Recipe","Whisky Bacon Bites","xxxx",,,,
"WhiskyChocolateIceCream_Recipe","Whisky Chocolate Ice Cream","xxxx",,,,
"WhiskyCoffee_Recipe","Whisky Coffee","xxxx",,,,
"WhiskyJellyCrumble_Recipe","Whisky Jelly Crumble","xxxx",,,,
"WhiskyMochaCake_Recipe","Whisky Mocha Cake","xxxx",,,,
"WhiteSauceLinguini_Recipe","White Sauce Linguini","xxxx",,,,
"WildTomatoSalad_Recipe","Wild Tomato Salad","xxxx",,,,
"WoodlandWagyu_Recipe","Woodland Wagyu","xxxx",,,,
"YellowtailNigiri_Recipe","Yellowtail Nigiri","xxxx",,,,
"YellowtailRiceBowl_Recipe","Yellowtail Rice Bowl","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"QUEST ITEMS","QUEST ITEMS",,,,,
,,,,,,
"QuartzBall_Name","Quartz Ball","xxxx",,,,
"QuartzBall_Description","It's perfectly clear and spherical.","xxxx",,,,
"GazingBall_Name","Gazing Ball","xxxx",,,,
"GazingBall_Description","You feel a strange energy from this . . .","xxxx",,,,
"PerfectQuartzCrystal_Name","Perfect Quartz Crystal","xxxx",,,,
"PerfectQuartzCrystal_Description","It's a giant quartz crystal. Think of what you can create from this!","xxxx",,,,
"FoodOffering_Name","Food Offering","xxxx",,,,
"FoodOffering_Description","Vegetable dishes created as an offering to the spirits of the forest.","xxxx",,,,
"GoldilocksChocolate_Name","Goldilocks Chocolate","xxxx",,,,
"GoldilocksChocolate_Description","One expensive box of chocolates.","xxxx",,,,
"CarpentryTools_Name","Carpentry Tools","xxxx",,,,
"CarpentryTools_Description","The toolset used by the local carpenter.","xxxx",,,,
"Rope_Name","Rope","xxxx",,,,
"Rope_Description","Useful for tying things up.","xxxx",,,,
"Scraps_Name","Flour Scraps","xxxx",,,,
"Scraps_Description","Some leftover goods from Thelio's shop.","xxxx",,,,
"CopperPipes_Name","Copper Pipes","xxxx",,,,
"CopperPipes_Description","Some high quality piping.","xxxx",,,,
,,,,,,
,,,,,,
"TOOLS",,,,,,
,,,,,,
"ToolType_Bow","Bow","xxxx",,,,
"ToolType_Spear","Spear","xxxx",,,,
"ToolType_Rod","Fishing Rod","xxxx",,,,
"ToolType_Scythe","Scythe","xxxx",,,,
"ToolType_WateringCan","Watering Can","xxxx",,,,
"ToolType_MiningDrill","Mining Drill","xxxx",,,,
"ToolType_Spade","Spade","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"ToolType_Bow_Type","Hunting Tool","xxxx",,,,
"ToolType_Bow_Power","Power","xxxx",,,,
"ToolType_Bow_Speed","Speed","xxxx",,,,
,,,,,,
"ToolType_Spear_Type","Hunting Tool","xxxx",,,,
"ToolType_Spear_Power","Power","xxxx",,,,
,,,,,,
"ToolType_Rod_Type","Fishing Tool","xxxx",,,,
"ToolType_Rod_Power","Rod Power","xxxx",,,,
,,,,,,
"ToolType_Scythe_Type","Harvesting Tool","xxxx",,,,
"ToolType_Scythe_Power","Harvest Power","xxxx",,,,
,,,,,,
"ToolType_WateringCan_Type","Farming Tool","xxxx",,,,
"ToolType_WateringCan_Power","Water Capacity","xxxx",,,,
,,,,,,
"ToolType_MiningDrill_Type","Mining Tool","xxxx",,,,
"ToolType_MiningDrill_Power","Drill Power","xxxx",,,,
,,,,,,
"ToolType_Spade_Type","Farming Tool","xxxx",,,,
"ToolType_Spade_Power","Digging Power","xxxx",,,,
,,,,,,
,,,,,,
"SPEAR","SPEAR",,,,,
,,,,,,
"WoodStaff_Tool_Name","Wood Staff","xxxx",,,,
"WoodStaff_Tool_Description","Just a fancy walking stick.","xxxx",,,,
"IronSpear_Tool_Name","Iron Spear","xxxx",,,,
"IronSpear_Tool_Description","A sharpened spear that will be useful for hunting larger prey.","xxxx",,,,
"CrystalSpear_Tool_Name","Crystal Spear","xxxx",,,,
"CrystalSpear_Tool_Description","Powerful spear topped with a rare crystal shard.","xxxx",,,,
"AmethystLance_Tool_Name","Amethyst Lance","xxxx",,,,
"AmethystLance_Tool_Description","A double-pronged spear crafted from the rarest crystals.","xxxx",,,,
,,,,,,
,,,,,,
"FISHING ROD","FISHING ROD",,,,,
,,,,,,
"MakeshiftOakRod_Tool_Name","Makeshift Oak Rod","xxxx",,,,
"MakeshiftOakRod_Tool_Description","It's a little flimsy, but it still gets the job done.","xxxx",,,,
"Noke2000_Tool_Name","Noke 2000","xxxx",,,,
"Noke2000_Tool_Description","Reliable new fishing rod from the Noke fishing company.","xxxx",,,,
"CrystalRod_Tool_Name","Crystal Rod","xxxx",,,,
"CrystalRod_Tool_Description","Carbon fiber rod embedded with crystals for extra strength.","xxxx",,,,
"PoseidonsRod_Tool_Name","Poseidon's Rod","xxxx",,,,
"PoseidonsRod_Tool_Description","Legendary fishing rod fit only for the king of the seas.","xxxx",,,,
,,,,,,
,,,,,,
"BOW","BOW",,,,,
,,,,,,
"MakeshiftOakBow_Tool_Name","Makeshift Oak Bow","xxxx",,,,
"MakeshiftOakBow_Tool_Description","A simple bow for hunting.","xxxx",,,,
"CarboneX20_Tool_Name","Carbone X20","xxxx",,,,
"CarboneX20_Tool_Description","Quality sports bow from the Carbone corporation.","xxxx",,,,
"RangersRecurve_Tool_Name","Ranger's Recurve","xxxx",,,,
"RangersRecurve_Tool_Description","Powerful hunting bow used only by the most experienced hunters.","xxxx",,,,
"AmethystLongbow_Tool_Name","Amethyst Longbow","xxxx",,,,
"AmethystLongbow_Tool_Description","This bow glitters and shines like the stars in the universe.","xxxx",,,,
"Longbow_Tool_Name","Longbow","xxxx",,,,
"Longbow_Tool_Description","A well crafted wood bow for long-range hunting.","xxxx",,,,
"CompoundBow_Tool_Name","Compound Bow","xxxx",,,,
