"key","en","fr","ge","sp","ch","jp"
"style_Rustic","Rustic","xxxx","1",,,
"style_Classical","Classical","xxxx","1",,,
"style_Retro","Retro","xxxx","1",,,
"style_Modern","Modern","xxxx","1",,,
"style_SciFi","Sci-Fi","xxxx","1",,,
"style_Opulent","Opulent","xxxx","1",,,
"style_Fantasy","Fantasy","xxxx","1",,,
"style_Industrial","Industrial","xxxx","1",,,
"style_ArtDeco","Art Deco","xxxx","2",,,
"style_Christmas","Christmas","xxxx","1",,,
"style_Halloween","Halloween","xxxx","1",,,
"style_Festive","Festive","xxxx","1",,,
,,,"",,,
,,,"",,,
"QUEST OBJECT TEXT",,,"",,,
,,,"",,,
"QuestObject_1001_Read","Read","xxxx","1",,,
"QuestObject_2014_Search","Search","xxxx","1",,,
"QuestObject_6023_Place","Place","xxxx","1",,,
,,,"",,,
,,,"",,,
"RESTAURANT SERVICE WARNING",,,"",,,
,,,"",,,
"UI_ServiceWarning_Header","Restaurant Service","xxxx","2",,,
"UI_ServiceWarning_MinimumDishes","Minimum Dishes","xxxx","2",,,
"UI_ServiceWarning_Warning","Your performance in this service could affect future quests and character relationships.","xxxx","12",,,
,,,"",,,
,,,"",,,
"QUESTS DESCRIPTIONS",,,"",,,
,,,"",,,
"Quest_2101_HaselsFirstMeal_Name","Hasel's First Meal","xxxx","3",,,
"Quest_2101_HaselsFirstMeal_Description","Meet the locals and learn about gathering ingredients. Open Le Sequoia for the first time and prepare a meal for Hasel.","xxxx","21",,,
"Quest_2101_HaselsFirstMeal_Segment_1","Speak to Uriel the butcher about acquiring meats.","xxxx","8",,,
"Quest_2101_HaselsFirstMeal_Segment_2","Speak to farmer Mae-Lou about gathering vegetables.","xxxx","7",,,
"Quest_2101_HaselsFirstMeal_Segment_3","Speak to fruit seller Nabiha to learn about fruits.","xxxx","9",,,
"Quest_2101_HaselsFirstMeal_Segment_4","Speak to fisherman Aloys to learn about fishing.","xxxx","8",,,
"Quest_2101_HaselsFirstMeal_Segment_5","Speak to Thelio to learn about baking supplies.","xxxx","8",,,
"Quest_2101_HaselsFirstMeal_Segment_6","Return to Hasel at Le Sequoia Restaurant.","xxxx","7",,,
"Quest_2101_HaselsFirstMeal_Segment_7","Set up the restaurant by meeting the requirements and prepare a meal for Hasel.","xxxx","14",,,
"Quest_2101_HaselsFirstMeal_Segment_8","You have completed your first service. Speak to Hasel outside.","xxxx","10",,,
,,,"",,,
"Quest_2102_ThermalTroubles_Name","Thermal Troubles","xxxx","2",,,
"Quest_2102_ThermalTroubles_Description","The refrigerator of Le Sequoia is old and small. Have Bianca help you upgrade the refrigerator with a new one.","xxxx","20",,,
"Quest_2102_ThermalTroubles_Segment_1","Speak to Bianca to fix the refrigerator.","xxxx","7",,,
"Quest_2102_ThermalTroubles_Segment_2","Bianca can help you but she needs you to retrieve an item from Thelio.","xxxx","14",,,
"Quest_2102_ThermalTroubles_Segment_3","Delivery the box of sweets back to Bianca and she will help you with the fridge.","xxxx","16",,,
"Quest_2102_ThermalTroubles_Segment_4","Bianca is heading over to Le Sequoia to fix the refrigerator. Meet her there.","xxxx","14",,,
,,,"",,,
"Quest_2103_SoftOpening_Name","Soft Opening","xxxx","2",,,
"Quest_2103_SoftOpening_Description","Host a soft opening of Le Sequoia for a small group of White Ash harbor residents.","xxxx","16",,,
"Quest_2103_SoftOpening_Segment_1","Hasel will gather up some locals to attend the soft opening. Prepare the restaurant for the soft opening and wait until the next day to speak to her.","xxxx","28",,,
"Quest_2103_SoftOpening_Segment_2","When you are ready, speak to Hasel to prepare for the Le Sequoia's soft opening.","xxxx","15",,,
"Quest_2103_SoftOpening_Segment_3","Open Le Sequoia when you are ready to host the soft opening, with a menu featuring at least 3 dishes and seating for 4 guests.","xxxx","25",,,
"Quest_2103_SoftOpening_Segment_4","The soft opening of Le Sequoia is complete. Speak to the guests outside.","xxxx","13",,,
,,,"",,,
"Quest_2104_ShabbyFloors_Name","No More Shabby Floors","xxxx","4",,,
"Quest_2104_ShabbyFloors_Description","The restaurant interior needs to be cleaned up before you can have a grand opening.","xxxx","15",,,
"Quest_2104_ShabbyFloors_Segment_1","Speak to Prisca at the Town Hall to have the floors fixed.","xxxx","12",,,
"Quest_2104_ShabbyFloors_Segment_2","The carpenter left his tools in the abandoned bathhouse. Head to the bathhouse to find the tools.","xxxx","17",,,
"Quest_2104_ShabbyFloors_Segment_3","Go into the abandoned bathhouse and retrieve the carpenter's tools.","xxxx","10",,,
"Quest_2104_ShabbyFloors_Segment_4","Explore the abandoned bathhouse.","xxxx","4",,,
"Quest_2104_ShabbyFloors_Segment_5","Search the abandoned bathhouse to find the carpenter's tools.","xxxx","9",,,
"Quest_2104_ShabbyFloors_Segment_6","Return the carpentry tools to Prisca.","xxxx","6",,,
"Quest_2104_ShabbyFloors_Segment_7","Select a new floor type for Le Sequoia from Prisca.","xxxx","10",,,
"Quest_2104_ShabbyFloors_Segment_8","Prisca will have the floors fixed after one day.","xxxx","9",,,
"Quest_2104_ShabbyFloors_Segment_9","The floors should now be fixed. Meet Prisca back at Le Sequoia.","xxxx","12",,,
,,,"",,,
"Quest_2105_GrandOpening_Name","Grand Opening","xxxx","2",,,
"Quest_2105_GrandOpening_Description","Prepare the grand opening of Le Sequoia. Prepare a suitable menu and decor to make a good first impression.","xxxx","19",,,
"Quest_2105_GrandOpening_Segment_1","Hasel might have some ideas on preparing for the grand opening.","xxxx","11",,,
"Quest_2105_GrandOpening_Segment_2","Milo is an experienced designer. He will have ideas on decorating Le Sequoia.","xxxx","13",,,
"Quest_2105_GrandOpening_Segment_3","Aloys might have some rope needed for the decorations. Find him by the docks.","xxxx","14",,,
"Quest_2105_GrandOpening_Segment_4","Search the buckets around the docks for some rope.","xxxx","9",,,
"Quest_2105_GrandOpening_Segment_5","Collect (10 x Clam Shells) and (30 x Watercress). Bring these items back to Milo, along with the rope.","xxxx","19",,,
"Quest_2105_GrandOpening_Segment_6","Wait a day for Milo to complete the decorations.","xxxx","9",,,
"Quest_2105_GrandOpening_Segment_7","Return to Milo and see if the decorations are complete.","xxxx","10",,,
"Quest_2105_GrandOpening_Segment_8","Wait for Milo to complete the decorations.","xxxx","7",,,
"Quest_2105_GrandOpening_Segment_9","When you are ready, let Hasel know that you want to begin the grand opening. You will not be able to host a regular restaurant service until the grand opening is over.","xxxx","32",,,
"Quest_2105_GrandOpening_Segment_10","Prepare Le Sequoia with a menu featuring at least 6 dishes and seating for 8 guests. Open the restaurant between 2.P.M and 6 P.M. to begin the grand opening.","xxxx","29",,,
"Quest_2105_GrandOpening_Segment_11","The grand opening of Le Sequoia is complete. Speak to Hasel outside.","xxxx","12",,,
,,,"",,,
"Quest_2201_TeaOfLife_Name","The Tea of Life","xxxx","4",,,
"Quest_2201_TeaOfLife_Description","April needs some help with her tea research.","xxxx","8",,,
"Quest_2201_TeaOfLife_Segment_1","Speak to April near the Lonely Cliffs.","xxxx","7",,,
"Quest_2201_TeaOfLife_Segment_2","Collect 30 Chili, 30 Elderberries, and 30 Sugar Cane for April.","xxxx","11",,,
"Quest_2201_TeaOfLife_Segment_3","Meet April in her home.","xxxx","5",,,
"Quest_2201_TeaOfLife_Segment_4","Use the Tea Dispenser to mix a new tea for April.","xxxx","11",,,
"Quest_2201_TeaOfLife_Segment_5","Give April the finished tea.","xxxx","5",,,
,,,"",,,
"Quest_2202_TheliosStolenGoods_Name","Thelio's Stolen Goods","xxxx","3",,,
"Quest_2202_TheliosStolenGoods_Description","Help Thelio recover the missing store goods.","xxxx","7",,,
"Quest_2202_TheliosStolenGoods_Segment_1","Search the beach caves for signs of the thieves.","xxxx","9",,,
"Quest_2202_TheliosStolenGoods_Segment_2","The old house inside the caves looks suspicious. Maybe I should take a closer look?","xxxx","15",,,
"Quest_2202_TheliosStolenGoods_Segment_3","You have found some leftover scraps from the stolen goods. Show this to Thelio.","xxxx","14",,,
"Quest_2202_TheliosStolenGoods_Segment_4","Speak to Bianca about crafting a Flour Mill.","xxxx","8",,,
"Quest_2202_TheliosStolenGoods_Segment_5","Bianca requires some materials for crafting a Flour Mill. Bring her 10 Iron ore, 15 Plant Roots, 5 Copper Ore, and 5 bottles of Mead. You can purchase Drills from Bianca to mine ore.","xxxx","34",,,
"Quest_2202_TheliosStolenGoods_Segment_6","Ask Thelio about obtaining grains.","xxxx","5",,,
"Quest_2202_TheliosStolenGoods_Segment_7","Delivery 30 pieces of Sorghum to Thelio. Some wild Sorghum can be found near the cliffs beside the bathhouse.","xxxx","19",,,
"Quest_2202_TheliosStolenGoods_Segment_8","Meet Thelio and Bianca at Bianca's shop.","xxxx","7",,,
,,,"",,,
"Quest_2203_SourceOfInspiration_Name","The Source of Inspiration","xxxx","4",,,
"Quest_2203_SourceOfInspiration_Description","Anna-May will help you make some decorations.","xxxx","7",,,
"Quest_2203_SourceOfInspiration_Segment_1","Anna-May might be able to help you with decorations. Find her at Takashi Farms.","xxxx","14",,,
"Quest_2203_SourceOfInspiration_Segment_2","Anna-May has decided to make some new lamps for Le Sequoia. Bring Anna-May 5 Quartz crystals.","xxxx","16",,,
"Quest_2203_SourceOfInspiration_Segment_3","Anna-May requires some inspiration to continue her work. Provide a restaurant service for her so she can understand the essence of Le Sequoia, with a menu featuring at least 4 dishes.","xxxx","31",,,
"Quest_2203_SourceOfInspiration_Segment_4","Speak to Anna-May outside Le Sequoia.","xxxx","6",,,
"Quest_2203_SourceOfInspiration_Segment_5","Anna-May has begun working on the new furniture pieces. Wait one day before visiting her.","xxxx","15",,,
"Quest_2203_SourceOfInspiration_Segment_6","Visit Anna-May inside the Takashi farmhouse.","xxxx","6",,,
,,,"",,,
"Quest_2204_TheCritic_Name","The Critic","xxxx","2",,,
"Quest_2204_TheCritic_Description","Lucius Delacourt will eat at Le Sequoia and deliver a critic review.","xxxx","12",,,
"Quest_2204_TheCritic_Segment_1","Prepare Le Sequoia with a menu featuring at least 7 dishes and seating for 8 guests. Open Le Sequoia between 10 A.M. and 6 P.M. when you are ready for Lucius Delacourt's arrival.","xxxx","33",,,
"Quest_2204_TheCritic_Segment_2","Wait one day for Lucius' review of Le Sequoia.","xxxx","9",,,
"Quest_2204_TheCritic_Segment_3","Read Lucius' review of Le Sequoia.","xxxx","6",,,
,,,"",,,
"Quest_2205_LuciusRequest_Name","Lucius' Mysterious Request","xxxx","3",,,
"Quest_2205_LuciusRequest_Description","Lucius has not left White Ash Harbor and instead has a mysterious request.","xxxx","13",,,
"Quest_2205_LuciusRequest_Segment_1","Meet Lucius in room 201 of Hotel Rose.","xxxx","8",,,
,,,"",,,
"Quest_2301_BathRendevous_Name","Rendezvous at the Bathhouse","xxxx","4",,,
"Quest_2301_BathRendevous_Description","Something is stirring in the abandoned Peony Bathhouse.","xxxx","8",,,
"Quest_2301_BathRendevous_Segment_1","Chef Casteau is back, and asks you for a favor. Meet him at the Peony Bathhouse between 8 PM and midnight.","xxxx","21",,,
"Quest_2301_BathRendevous_Segment_2","Speak to Bianca about crafting copper pipes to help repair the bathhouse.","xxxx","12",,,
"Quest_2301_BathRendevous_Segment_3","Bring Bianca 5 Copper Ores and 5 Iron Ores for the pipes, and 5 bottles of Vodka as payment.","xxxx","19",,,
"Quest_2301_BathRendevous_Segment_4","Wait one day for Bianca to finish crafting the copper pipes.","xxxx","11",,,
"Quest_2301_BathRendevous_Segment_5","Visit Bianca at her shop to pick up the copper pipes.","xxxx","11",,,
"Quest_2301_BathRendevous_Segment_6","Bring the completed copper pipes back to Nadjet at the abandoned bathhouse.","xxxx","12",,,
,,,"",,,
"Quest_2302_BuildingAroma_Name","Building Aroma","xxxx","2",,,
"Quest_2302_BuildingAroma_Description","Learn the Peony Bathhouse's secret method of creating a great bathing experience.","xxxx","12",,,
"Quest_2302_BuildingAroma_Segment_1","Purchase some Instant Ice Packs from Valentina at the infirmary.","xxxx","10",,,
"Quest_2302_BuildingAroma_Segment_2","Head into the volcano and mine 15 pieces of Sulfur to bring back to Nadjet.","xxxx","15",,,
"Quest_2302_BuildingAroma_Segment_3","Successfully mix a Bath Blok in the bathhouse mechanical room.","xxxx","10",,,
,,,"",,,
"Quest_2303_PeonyOpening_Name","Peony's Opening","xxxx","2",,,
"Quest_2303_PeonyOpening_Description","Gain Aylin's trust and host a soft opening at the Teahouse.","xxxx","11",,,
"Quest_2303_PeonyOpening_Segment_1","In order to gain Aylin's trust, you must complete a restaurant service at Le Sequoia and end the service with minimum Prestige of 5.","xxxx","24",,,
"Quest_2303_PeonyOpening_Segment_2","You have gained the required Prestige at Le Sequoia. Speak to Aylin at the Bathhouse.","xxxx","15",,,
"Quest_2303_PeonyOpening_Segment_3","Aylin has given you the keys to the Teahouse. Visit your new restaurant.","xxxx","13",,,
"Quest_2303_PeonyOpening_Segment_4","Host a soft opening at the Teahouse between 10 A.M. and 6 P.M., with a menu featuring at least 6 dishes and seating for 10 guests.","xxxx","26",,,
"Quest_2303_PeonyOpening_Segment_5","You have completed the Teahouse soft opening. Speak to the Bathhouse staff in the lobby.","xxxx","15",,,
,,,"",,,
"Quest_2304_DangerEleventhHour_Name","Danger at the Eleventh Hour","xxxx","5",,,
"Quest_2304_DangerEleventhHour_Description","Nadjet is facing a sudden problem that could jeopardize the bathhouse's grand opening.","xxxx","13",,,
"Quest_2304_DangerEleventhHour_Segment_1","Prepare Le Sequoia and host Nadjet's dinner between 5 P.M. and 9 P.M., with a menu featuring at least 6 dishes and seating for 4 guests.","xxxx","26",,,
"Quest_2304_DangerEleventhHour_Segment_2","Nadjet's dinner for Damien has concluded. Speak to them outside.","xxxx","10",,,
,,,"",,,
"Quest_2305_IBathe_Name","I Bathe, Therefore I Am","xxxx","5",,,
"Quest_2305_IBathe_Description","Make the final preparations for the grand opening of the Peony Bathhouse.","xxxx","12",,,
"Quest_2305_IBathe_Segment_1","Fill up all 3 Bathhouse baths with Bath Bloks.","xxxx","9",,,
"Quest_2305_IBathe_Segment_2","Let Aylin know when you are ready to begin the grand opening.","xxxx","12",,,
"Quest_2305_IBathe_Segment_3","Open the Teahouse between 10 A.M. and 6 P.M. to begin the grand opening, with a menu featuring at least 10 dishes and seating for 20 guests.","xxxx","27",,,
"Quest_2305_IBathe_Segment_4","The grand opening is over. Speak to Aylin in her office.","xxxx","11",,,
,,,"",,,
,,,"",,,
"MISC QUESTS",,,"",,,
,,,"",,,
"Quest_5001_SearchTomatoes_Name","In Search of Tomatoes","xxxx","4",,,
"Quest_5001_SearchTomatoes_Description","Learn farming by growing some Tomatoes for May-Lou.","xxxx","8",,,
"Quest_5001_SearchTomatoes_Segment_1","Meet Mae-Lou by the old greenhouse west of Le Sequoia.","xxxx","10",,,
"Quest_5001_SearchTomatoes_Segment_2","Learn the basics of farming from Mae-Lou.","xxxx","7",,,
"Quest_5001_SearchTomatoes_Segment_3","Plant 5 Tomato Seeds inside the greenhouse.","xxxx","7",,,
"Quest_5001_SearchTomatoes_Segment_4","Grow your Tomatoe plants and harvest 20 Tomatoes to deliver to Mae-Lou.","xxxx","12",,,
,,,"",,,
"Quest_5002_FluffyDilemma_Name","A Fluffy Dilemma","xxxx","3",,,
"Quest_5002_FluffyDilemma_Description","Help restock Milo's supply of Cotton.","xxxx","6",,,
"Quest_5002_FluffyDilemma_Segment_1","Meet Milo inside his home beside Bibi Apartments to collect some Cotton Seeds.","xxxx","13",,,
"Quest_5002_FluffyDilemma_Segment_2","Grow Cotton Plants and collect 40 pieces of Cotton for Milo.","xxxx","11",,,
,,,"",,,
"Quest_5003_BrewingABeer_Name","Brewing a Beer","xxxx","3",,,
"Quest_5003_BrewingABeer_Description","Try you hand at brewing by producing some beers for Bea.","xxxx","11",,,
"Quest_5003_BrewingABeer_Segment_1","Meet Bea inside her home east of Bea's Bar.","xxxx","9",,,
"Quest_5003_BrewingABeer_Segment_2","Set up your brewing machines and use the Barley to produce 20 buckets of Wort.","xxxx","15",,,
"Quest_5003_BrewingABeer_Segment_3","Ferment the buckets of Wort to produce 20 bottles of Beer.","xxxx","11",,,
"Quest_5003_BrewingABeer_Segment_4","Deliver 20 bottles of Beer to Bea.","xxxx","7",,,
,,,,,,
"Quest_5004_MemoryOfADrink_Name","Memory of a Drink","xxxx","4",,,
"Quest_5004_MemoryOfADrink_Description","Help Nacim remember where he lost his Maintenance Room keys.","xxxx","10",,,
"Quest_5004_MemoryOfADrink_Segment_1","Speak to Bowie regarding Nacim's lost key.","xxxx","7",,,
"Quest_5004_MemoryOfADrink_Segment_2","Bowie suggests brewing a bottle of Cachaca to jog Nacim's memory.","xxxx","11",,,
"Quest_5004_MemoryOfADrink_Segment_3","Give Nacim the bottle of Cachaca to jog his memory.","xxxx","10",,,
"Quest_5004_MemoryOfADrink_Segment_4","View cutscene.","xxxx","2",,,
"Quest_5004_MemoryOfADrink_Segment_5","Nacim may need some time to recover. Wait till the next day to see if he remembers anything.","xxxx","18",,,
"Quest_5004_MemoryOfADrink_Segment_6","I should go check on Nacim to see if he remembers where he put his keys.","xxxx","16",,,
"Quest_5004_MemoryOfADrink_Segment_7","Go into the maintenance room and search for Nacim's photo album.","xxxx","11",,,
"Quest_5004_MemoryOfADrink_Segment_8","You have found the photo album. Give it back to Nacim.","xxxx","11",,,
,,,,,,
"Quest_5005_IntoTheMines_Name","Into the Mines","xxxx","3",,,
"Quest_5005_IntoTheMines_Description","Collect some minerals from the newly reopened mines to help Prisca with her project.","xxxx","14",,,
"Quest_5005_IntoTheMines_Segment_1","Collect 5 pieces of Iron Ore and 2 pieces of Copper Ore for Prisca.","xxxx","14",,,
"Quest_5005_IntoTheMines_Segment_2","The Town Hall now accepts contributions to help improve the town. Use the Contributions Box to begin a new project.","xxxx","20",,,
"Quest_5005_IntoTheMines_Segment_3","Let Prisca know that you have chosen a town project.","xxxx","10",,,
,,,,,,
,,,,,,
"CHARACTER QUESTS",,,,,,
,,,,,,
"Quest_6020_CheaperDozen_Name","Cheaper by the Dozen","xxxx","4",,,
"Quest_6020_CheaperDozen_Description","Acquire ingredients to fill gift baskets for Pomarine's 12 kids.","xxxx","10",,,
"Quest_6020_CheaperDozen_Segment_1","Collect 24 Boar Meat, 24 Salmon, 24 Mushroom, and 24 Mint Leaf to fill Pomarine's gift baskets.","xxxx","17",,,
,,,"",,,
"Quest_6021_PomarineFinalHunt_Name","Pomarine's Final Hunt","xxxx","3",,,
"Quest_6021_PomarineFinalHunt_Description","Help Pomarine defeat the Ancient Razorback.","xxxx","6",,,
"Quest_6021_PomarineFinalHunt_Segment_1","Prepare your supplies for the final hunt and wait for one day. Return to Pomarine when you are ready.","xxxx","19",,,
"Quest_6021_PomarineFinalHunt_Segment_2","When you have prepared your hunting supplies, let Pomarine know that you are ready.","xxxx","14",,,
"Quest_6021_PomarineFinalHunt_Segment_3","Follow Pomarine through the woods.","xxxx","5",,,
"Quest_6021_PomarineFinalHunt_Segment_4","Follow Pomarine through the woods.","xxxx","5",,,
"Quest_6021_PomarineFinalHunt_Segment_5","Defeat the Ancient Razorback.","xxxx","4",,,
"Quest_6021_PomarineFinalHunt_Segment_6","Speak to Pomarine.","xxxx","3",,,
,,,"",,,
"Quest_6023_AprilsCrystalBall_Name","April's Crystal Ball","xxxx","3",,,
"Quest_6023_AprilsCrystalBall_Description","Create a new Gazing Ball for April after a boar destroyed her home.","xxxx","13",,,
"Quest_6023_AprilsCrystalBall_Segment_1","You should ask Bianca about the method for extracting perfect quartz.","xxxx","11",,,
"Quest_6023_AprilsCrystalBall_Segment_2","Now that you have a method of extracting perfect quartz crystals, look for a large quartz growth in the White Ash Harbor caves.","xxxx","23",,,
"Quest_6023_AprilsCrystalBall_Segment_3","Now that you extracted a perfect quartz, Speak to April again regarding creating a new crystal ball.","xxxx","17",,,
"Quest_6023_AprilsCrystalBall_Segment_4","Anna-May is a local sculpture. She may be able to help shape the quartz crystal.","xxxx","15",,,
"Quest_6023_AprilsCrystalBall_Segment_5","Anna-May isn't feeling very well. She requires some headache medicine before she can continue to work.","xxxx","16",,,
"Quest_6023_AprilsCrystalBall_Segment_6","Meet Anna-May at Takashi Farmhouse to retrieve the polished crystal.","xxxx","10",,,
"Quest_6023_AprilsCrystalBall_Segment_7","Cook offerings of 3 Vegetable Dishes as a gesture of goodwill to the spirits of the forest, so that they will bless the crystal ball. (0/3 Cooked)","xxxx","27",,,
"Quest_6023_AprilsCrystalBall_Segment_8","Cook offerings of 3 Vegetable Dishes as a gesture of goodwill to the spirits of the forest, so that they will bless the crystal ball. (1/3 Cooked)","xxxx","27",,,
"Quest_6023_AprilsCrystalBall_Segment_9","Cook offerings of 3 Vegetable Dishes as a gesture of goodwill to the spirits of the forest, so that they will bless the crystal ball. (2/3 Cooked)","xxxx","27",,,
"Quest_6023_AprilsCrystalBall_Segment_10","Now that you have prepared 3 dishes to offer to the forest spirits, you must bring the crystal ball and offerings to the altar in the deep forest.","xxxx","28",,,
"Quest_6023_AprilsCrystalBall_Segment_11","The crystal ball and food offerings have been placed on the altar. Leave the crystal ball on the altar overnight to attract the spirits.","xxxx","24",,,
"Quest_6023_AprilsCrystalBall_Segment_12","You have left the crystal ball in the woods overnight. You should check to see if the offering worked.","xxxx","19",,,
"Quest_6023_AprilsCrystalBall_Segment_13","The gazing ball emanates a new and strange energy. Bring the gazing ball back to April.","xxxx","16",,,
,,,"",,,
,,,"",,,
,,,"",,,
"GLOBAL STATS TRACKING",,,"",,,
,,,"",,,
"UI_Stats_GeneralHeader","GENERAL","xxxx","1",,,
"UI_Stats_TotalDays","Total Days","xxxx","2",,,
"UI_Stats_TimesFainted","Times Fainted","xxxx","2",,,
"UI_Stats_TimesDefeated","Times Defeated","xxxx","2",,,
,,,"",,,
"UI_Stats_RestaurantHeader","RESTAURANT","xxxx","1",,,
"UI_Stats_RestaurantServices","Total Restaurant Services","xxxx","3",,,
"UI_Stats_TotalCustomers","Total Customers Served","xxxx","3",,,
"UI_Stats_IngredientsUsed","Total Ingredients Used","xxxx","3",,,
"UI_Stats_DishesCookedRestaurant","Dishes Cooked (Restaurant)","xxxx","3",,,
"UI_Stats_DishesCookedPlayer","Dishes Cooked (Player)","xxxx","3",,,
"UI_Stats_TotalAppetizers","Total Appetizers","xxxx","2",,,
"UI_Stats_TotalMains","Total Main Courses","xxxx","3",,,
"UI_Stats_TotalDesserts","Total Desserts","xxxx","2",,,
"UI_Stats_TotalBeverages","Total Beverages","xxxx","2",,,
,,,"",,,
"UI_Stats_CookingHeader","COOKING","xxxx","1",,,
"UI_Stats_TotalCookingMinigames","Total Cooking Minigames","xxxx","3",,,
"UI_Stats_TotalEnhancements","Total Recipes Enhanced","xxxx","3",,,
"UI_Stats_TotalResearch","Total Recipes Researched","xxxx","3",,,
,,,"",,,
"UI_Stats_Gathering","GATHERING","xxxx","1",,,
"UI_Stats_AnimalsDefeated","Animals Defeated","xxxx","2",,,
"UI_Stats_PlantsHarvested","Plants Harvested","xxxx","2",,,
"UI_Stats_RocksMined","Rocks Mined","xxxx","2",,,
"UI_Stats_FishCaught","Fish Caught","xxxx","2",,,
"UI_Stats_PlantsGrown","Plants Fully Grown","xxxx","3",,,
"UI_Stats_AlcoholBrewed","Alcohol Successfully Brewed","xxxx","3",,,
,,,"",,,
"UI_Stats_Finances","FINANCES","xxxx","1",,,
"UI_Stats_TotalCreditsEarned","Total Credits Earned","xxxx","3",,,
"UI_Stats_TotalCreditsSpent","Total Credits Spent","xxxx","3",,,
"UI_Stats_TotalPowerCellsEarned","Total Power Cells Earned","xxxx","4",,,
"UI_Stats_TotalPowerCellsSpent","Total Power Cells Spent","xxxx","4",,,
"UI_Stats_TotalRestaurantRevenue","Total Restaurant Revenue","xxxx","3",,,
"UI_Stats_TotalIncredientCosts","Total Ingredient Costs","xxxx","3",,,
"UI_Stats_TotalStaffCosts","Total Staff Costs","xxxx","3",,,
,,,"",,,
"UI_Stats_Social","SOCIAL","xxxx","1",,,
"UI_Stats_BulletinTasks","Bulletin Tasks Completed","xxxx","3",,,
"UI_Stats_GiftsGiven","Gifts Given","xxxx","2",,,
"UI_Stats_HugsGiven","Hugs Given","xxxx","2",,,
"UI_Stats_LettersReceived","Letters Received","xxxx","2",,,
"UI_Stats_GiftsReceived","Gifts Received","xxxx","2",,,
,,,"",,,
"UI_Stats_CollectionsHeader","COLLECTIONS","xxxx","1",,,
"UI_Stats_TotalRecipesCollected","Total Recipes Collected","xxxx","3",,,
"UI_Stats_TotalFurnitureCollected","Total Furniture Collected","xxxx","3",,,
"UI_Stats_TotalFurnitureCrafted","Total Furniture Crafted","xxxx","3",,,
"UI_Stats_TotalTreasureChests","Treasure Chests Opened","xxxx","3",,,
,,,"",,,
"UI_Stats_BathBloksHeader","BATH BLOKS","xxxx","2",,,
"UI_Stats_TotalBathBloks","Total Bath Bloks Created","xxxx","4",,,
"UI_Stats_TotalConcentratedBloks","Total Concentrated Bloks","xxxx","3",,,
,,,"",,,
,,,"",,,
"GLOBAL STATS TRACKING",,,"",,,
,,,"",,,
"UI_RaceInfo_Positive","Positives :","xxxx","2",,,
"UI_RaceInfo_Negative","Negatives :","xxxx","2",,,
"UI_RaceInfo_Positive_1A","Faster relationship growth.","xxxx","3",,,
"UI_RaceInfo_Positive_1B","Receive buffs from consumable items.","xxxx","5",,,
"UI_RaceInfo_Negative_1A","Faster stamina depletion.","xxxx","3",,,
"UI_RaceInfo_Negative_1B","Can only use basic augmentations.","xxxx","5",,,
"UI_RaceInfo_Positive_2A","Slower stamina depletion.","xxxx","3",,,
"UI_RaceInfo_Positive_2B","Can use powerful late-game augmentations.","xxxx","5",,,
"UI_RaceInfo_Negative_2A","Do not receive buffs from most consumable items.","xxxx","8",,,
"UI_RaceInfo_Negative_2B","Slower relationship growth.","xxxx","3",,,
,,,"",,,
"UI COLLECTIONS",,,"",,,
,,,"",,,
"UI_UndiscoveredIngredient","Undiscovered Ingredient","xxxx","2",,,
"UI_UndiscoveredResource","Undiscovered Resource","xxxx","2",,,
"UI_UndiscoveredSeed","Undiscovered Seed","xxxx","2",,,
"UI_UndiscoveredDescription","You do not have any information about this item.","xxxx","9",,,
,,,,,,
,,,,,,
"SETTINGS",,,,,,
,,,,,,
"UI_Settings_Controls","Control Settings","xxxx","2",,,
"UI_Settings_Sound","Sound Settings","xxxx","2",,,
"UI_Settings_Display","Display Settings","xxxx","2",,,
,,,"",,,
"UI_Rebind_PressKey","Press key to assign.","xxxx","4",,,
"UI_Rebind_Duplicate","Cannot assign duplicate key.","xxxx","4",,,
"UI_Rebind_Reset","Reset all key Keybinds?","xxxx","4",,,
"UI_Rebind_ResetComplete","Keybinds reset!","xxxx","2",,,
,,,"",,,
"UI_Display_ZoomMode","Zoom Mode","xxxx","2",,,
"UI_Display_ZoomIn","Zoom In","xxxx","2",,,
"UI_Display_ZoomOut","Zoom Out","xxxx","2",,,
"UI_Display_BaseResolution_Description","Applied for outdoor maps. ZOOM IN recommended for smaller displays. ZOOM OUT recommended for larger displays.","xxxx","16",,,
,,,"",,,
"UI_Display_ScreenMode","Screen Mode","xxxx","2",,,
"UI_Display_Fullscreen","Fullscreen","xxxx","1",,,
"UI_Display_Windowed","Windowed","xxxx","1",,,
"UI_Display_WindowedTitle_Description","Switch between Fullscreen mode or resizeable windowed mode.","xxxx","8",,,
,,,"",,,
"UI_Display_HideInteract","Hide Interact Key Prompt","xxxx","4",,,
"UI_Display_HideHUD","Hide HUD Key Prompts","xxxx","4",,,
,,,,,,
,,,,,,
"HUD",,,,,,
,,,,,,
"HUD_Interact","Interact","xxxx","1",,,
"HUD_Menu","Open Menu","xxxx","2",,,
"HUD_Map","Open Map","xxxx","2",,,
"HUD_EquipTool","Equip Tool","xxxx","2",,,
"HUD_SwapTool","Swap Tool","xxxx","2",,,
"HUD_UseTool","Use Tool","xxxx","2",,,
