"key","en","fr","ge","sp","ch","jp"
,,,,,,
"MintSeed_Name","薄荷种子","xxxx",,,,
"MintSeed_Description","栽种此物即可长成薄荷植株。","xxxx",,,,
,,,,,,
"MushroomSeed_Name","菌丝体","xxxx",,,,
"MushroomSeed_Description","蘑菇的地下部分，地上部分的子实体被称为“蘑菇”","xxxx",,,,
,,,,,,
"OnionSeed_Name","洋葱种子","xxxx",,,,
"OnionSeed_Description","栽种此物来长出洋葱。","xxxx",,,,
,,,,,,
"OrangeSeed_Name","橙子种子","xxxx",,,,
"OrangeSeed_Description","栽种此物就可以长成橙子树。","xxxx",,,,
,,,,,,
"PineappleSeed_Name","菠萝种子","xxxx",,,,
"PineappleSeed_Description","栽种此物就可以长成菠萝植株。","xxxx",,,,
,,,,,,
"PotatoSeed_Name","土豆种子","xxxx",,,,
"PotatoSeed_Description","栽种此物可长出土豆。","xxxx",,,,
,,,,,,
"PumpkinSeed_Name","南瓜种子","xxxx",,,,
"PumpkinSeed_Description","栽种此物来长出南瓜。","xxxx",,,,
,,,,,,
"RaspberrySeed_Name","树莓种子","xxxx",,,,
"RaspberrySeed_Description","栽种此物就可以长成树莓灌木。","xxxx",,,,
,,,,,,
"RiceSeed_Name","水稻种子","xxxx",,,,
"RiceSeed_Description","栽种此物即可长成水稻。","xxxx",,,,
,,,,,,
"SorghumSeed_Name","高粱种子","xxxx",,,,
"SorghumSeed_Description","栽种此物可以长出高粱。","xxxx",,,,
,,,,,,
"SpinachSeed_Name","菠菜种子","xxxx",,,,
"SpinachSeed_Description","栽种此物就可以长出菠菜。","xxxx",,,,
,,,,,,
"StrawberrySeed_Name","草莓种子","xxxx",,,,
"StrawberrySeed_Description","栽种此物就可以长成草莓植株。","xxxx",,,,
,,,,,,
"SugarcaneSeed_Name","甘蔗种子","xxxx",,,,
"SugarcaneSeed_Description","栽种此物就可以长成甘蔗植株。","xxxx",,,,
,,,,,,
"TomatoSeed_Name","番茄种子","xxxx",,,,
"TomatoSeed_Description","栽种此物就可以长出番茄。","xxxx",,,,
,,,,,,
"VanillaSeed_Name","香草种子","xxxx",,,,
"VanillaSeed_Description","栽种此物就可以长成香草植株。","xxxx",,,,
,,,,,,
"WatermelonSeed_Name","西瓜种子","xxxx",,,,
"WatermelonSeed_Description","栽种此物就可以长出西瓜。","xxxx",,,,
,,,,,,
"WheatSeed_Name","小麦种子","xxxx",,,,
"WheatSeed_Description","栽种此物就可以长出小麦。","xxxx",,,,
,,,,,,
,,,,,,
"MATERIALS","材料",,,,,
,,,,,,
"PlantRoots_Name","植物根须","xxxx",,,,
"PlantRoots_Description","这种纤维从某些植物根须中获取","xxxx",,,,
"TwistedTreeRoot_Name","扭曲的树根","xxxx",,,,
"TwistedTreeRoot_Description","如此巨大、盘绕优美的树根非常罕见。艺术家们一定非常想拥有这样的树根。","xxxx",,,,
"Sulphur_Name","硫","xxxx",,,,
"Sulphur_Description","这种亮黄色的晶体在现代工业中具有广泛的用途。","xxxx",,,,
"UncutQuartz_Name","石英原石","xxxx",,,,
"UncutQuartz_Description","常见水晶，用途广泛","xxxx",,,,
"UncutEmerald_Name","绿宝石原石","xxxx",,,,
"UncutEmerald_Description","珍贵的绿色宝石","xxxx",,,,
"UncutRuby_Name","红宝石原石","xxxx",,,,
"UncutRuby_Description","价值连城","xxxx",,,,
"UncutDiamond_Name","钻石原石","xxxx",,,,
"UncutDiamond_Description","一颗恒久远","xxxx",,,,
"OreIron_Name","铁矿石","xxxx",,,,
"OreIron_Description","工业基石","xxxx",,,,
"OreCopper_Name","铜矿石","xxxx",,,,
"OreCopper_Description","从电子产品到炊具，铜的用途十分广泛。","xxxx",,,,
"OreGold_Name","金矿石","xxxx",,,,
"OreGold_Description","这是非常有价值的。","xxxx",,,,
"OreRhodium_Name","铑矿石","xxxx",,,,
"OreRhodium_Description","这种极其稀有的矿物深受科技公司的追捧。","xxxx",,,,
,,,,,,
"BATH BLOCKS","浴块",,,,,
,,,,,,
"Sweet_Regular_Block","甜味泡浴块","xxxx",,,,
"Creamy_Regular_Block","奶香味泡浴块","xxxx",,,,
"Sour_Regular_Block","酸性泡浴块","xxxx",,,,
"Leafy_Regular_Block","片状泡浴块","xxxx",,,,
"Cool_Regular_Block","清爽泡浴块","xxxx",,,,
"Aromatic_Regular_Block","芳香味泡浴块","xxxx",,,,
,,,,,,
"Sweet_Concentrated_Block","浓缩甜味泡浴块","xxxx",,,,
"Creamy_Concentrated_Block","浓缩奶香味泡浴块","xxxx",,,,
"Sour_Concentrated_Block","浓缩酸性泡浴块","xxxx",,,,
"Leafy_Concentrated_Block","浓缩片状泡浴块","xxxx",,,,
"Cool_Concentrated_Block","浓缩清爽泡浴块","xxxx",,,,
"Aromatic_Concentrated_Block","浓缩芳香味泡浴块","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"RECIPE ITEMS","食谱物品",,,,,
,,,,,,
"Locked_Recipe_Name","未知食谱","xxxx",,,,
"Locked_Recipe_Description","升级以解锁该食谱","xxxx",,,,
"RightClick_Recipe_Description","单击右键学习食谱","xxxx",,,,
,,,,,,
"AppleCiderDoughnuts_Recipe","苹果味甜甜圈","xxxx",,,,
"AppleCiderJelly_Recipe","苹果味果冻","xxxx",,,,
"AppleCiderWithCinnamon_Recipe","肉桂苹果酒","xxxx",,,,
"AppleGrapeJuice_Recipe","葡萄苹果汁","xxxx",,,,
"ApplePie_Recipe","苹果派","xxxx",,,,
"AppleRaspberryCider_Recipe","树莓苹果酒","xxxx",,,,
"AppleStrudle_Recipe","苹果卷","xxxx",,,,
"AsparagusWithCranberry_Recipe","蔓越莓炒芦笋","xxxx",,,,
"BaconScallopSkewer_Recipe","培根扇贝串","xxxx",,,,
"BaconWrappedAsparagus_Recipe","培根芦笋卷","xxxx",,,,
"BaconWrappedElkChops_Recipe","培根鹿排卷","xxxx",,,,
"BakedCinnamonApple_Recipe","烤肉桂苹果","xxxx",,,,
"BakedCrabWithVeggies_Recipe","蔬菜焗蟹","xxxx",,,,
"BakedLobsterWithCheese_Recipe","芝士焗龙虾","xxxx",,,,
"BakedPotato_Recipe","烤土豆","xxxx",,,,
"BakedSalmon_Recipe","烤三文鱼","xxxx",,,,
"BanhMiSandwich_Recipe","法式长棍三明治","xxxx",,,,
"BeefWellington_Recipe","惠灵顿牛排","xxxx",,,,
"BellPepperStew_Recipe","甜椒炖菜","xxxx",,,,
"BentoBox_Recipe","便当盒","xxxx",,,,
"BerryBlastWaffles_Recipe","浆果味华夫饼","xxxx",,,,
"BerryBlissCheesecake_Recipe","浆果爽芝士蛋糕","xxxx",,,,
"BoarBaoZhi_Recipe","猪肉包子","xxxx",,,,
"BoarWithMangoStuffing_Recipe","芒果猪肉烧","xxxx",,,,
"BraisedBoarShank_Recipe","红烧猪腿","xxxx",,,,
"BraisedSquid_Recipe","红烧鱿鱼","xxxx",,,,
"CaesarSalad_Recipe","凯撒沙拉","xxxx",,,,
"Calamari_Recipe","酥炸鱿鱼圈","xxxx",,,,
"ChaliceOfTheSevenSeas_Recipe","七海圣杯","xxxx",,,,
"CherryBlossomSake_Recipe","樱花酒","xxxx",,,,
"CherryChocolateTart_Recipe","樱桃巧克力挞","xxxx",,,,
"CherryCocktail_Recipe","樱桃鸡尾酒","xxxx",,,,
"CherryMojito_Recipe","樱桃莫吉托","xxxx",,,,
"ChocolateTrio_Recipe","巧克力三重奏","xxxx",,,,
"ChoucrouteGarnie_Recipe","阿尔萨斯风味酸菜炖肉","xxxx",,,,
"CinnamonSour_Recipe","肉桂酸饮","xxxx",,,,
"Ciopinno_Recipe","乔皮诺海鲜炖菜","xxxx",,,,
"ClamChowder_Recipe","蛤蜊浓汤","xxxx",,,,
"ClamPizza_Recipe","蛤蜊披萨","xxxx",,,,
"ClubSandwich_Recipe","俱乐部三明治","xxxx",,,,
"CocoCake_Recipe","椰子蛋糕","xxxx",,,,
"CocoaBomb_Recipe","可可炸弹","xxxx",,,,
"CocoaOrangeCake_Recipe","可可橙子蛋糕","xxxx",,,,
"CoconutIceCream_Recipe","椰子冰淇淋","xxxx",,,,
"CoffeeBomb_Recipe","咖啡炸弹","xxxx",,,,
"CoffeeCake_Recipe","咖啡蛋糕","xxxx",,,,
"CoffeeEclair_Recipe","咖啡泡芙","xxxx",,,,
"CoffeeOldFashioned_Recipe","老式咖啡","xxxx",,,,
"Coffee_Recipe","咖啡","xxxx",,,,
"Cosmopolitan_Recipe","大都会","xxxx",,,,
"CrabCake_Recipe","蟹饼","xxxx",,,,
"CrabPancakes_Recipe","蟹肉煎饼","xxxx",,,,
"CrabPithivier_Recipe","蟹肉饼","xxxx",,,,
"CrabRangoon_Recipe","蟹肉卷","xxxx",,,,
"CrabRavioliWithSauce_Recipe","蟹肉馄饨配酱汁","xxxx",,,,
"CrabSoup_Recipe","蟹肉汤","xxxx",,,,
"CrabSushi_Recipe","蟹肉寿司","xxxx",,,,
"CranberryCheesecake_Recipe","蔓越莓芝士蛋糕","xxxx",,,,
"CranberryTiramisu_Recipe","蔓越莓提拉米苏","xxxx",,,,
"CrispyStuffedApples_Recipe","酥脆苹果馅","xxxx",,,,
"CrispyWrappedYellowtail_Recipe","酥脆黄条鰤卷","xxxx",,,,
"DaikonRadishFries_Recipe","萝卜薯条","xxxx",,,,
"DarkBerryPunch_Recipe","浆果深色潘趣","xxxx",,,,
"DeluxeElkRamen_Recipe","豪华麋鹿拉面","xxxx",,,,
"EbiNigiri_Recipe","虾握寿司","xxxx",,,,
"EbiSushiSet_Recipe","虾握寿司套餐","xxxx",,,,
"EggBenedict_Recipe","班尼迪克蛋","xxxx",,,,
"EggSalad_Recipe","鸡蛋沙拉","xxxx",,,,
"ElderberryCupcake_Recipe","接骨木纸杯蛋糕","xxxx",,,,
"ElderberryPancakes_Recipe","接骨木煎饼","xxxx",,,,
"ElderberryPudding_Recipe","接骨木布丁","xxxx",,,,
"ElderberryTea_Recipe","接骨木茶","xxxx",,,,
"ElkCheeseburger_Recipe","麋鹿芝士汉堡","xxxx",,,,
"ElkStew_Recipe","麋鹿炖菜","xxxx",,,,
"ElkWithScarletSauce_Recipe","红酱驼肉","xxxx",,,,
"EspressoMartini_Recipe","浓缩咖啡马提尼","xxxx",,,,
"FishNChips_Recipe","炸鱼薯条","xxxx",,,,
"FishStew_Recipe","鱼汤","xxxx",,,,
"FortuneSquidBlossom_Recipe","幸运鱿鱼花","xxxx",,,,
"FrenchCreamPuff_Recipe","法式奶油泡芙","xxxx",,,,
"FrenchOnionSoup_Recipe","法式洋葱汤","xxxx",,,,
"FriedDumplings_Recipe","煎饺","xxxx",,,,
"FriedPheasant_Recipe","炸野鸡","xxxx",,,,
"FriedSeaUrchinRoll_Recipe","炸海胆卷","xxxx",,,,
"FrozenBerryDessert_Recipe","冷冻浆果甜点","xxxx",,,,
"FrozenMintCoulis_Recipe","冷冻薄荷酱","xxxx",,,,
"GardenTerrine_Recipe","花园沙锅","xxxx",,,,
"GarlicPheasant_Recipe","蒜蓉野鸡","xxxx",,,,
"GrapeCherryPopsicle_Recipe","葡萄樱桃冰棒","xxxx",,,,
"GrapePie_Recipe","葡萄派","xxxx",,,,
"GrapePoppers_Recipe","葡萄爆米花","xxxx",,,,
"GrapeTart_Recipe","葡萄挞","xxxx",,,,
"GrilledAssortedVegetables_Recipe","什锦炒蔬菜","xxxx",,,,
"GrilledCarrotsWithCranberry_Recipe","蔓越莓炒胡萝卜","xxxx",,,,
"GrilledDaikonCake_Recipe","炒萝卜糕","xxxx",,,,
"HerbInfusedTea_Recipe","香草茶","xxxx",,,,
"HoneyDaiquiri_Recipe","蜂蜜代基里酒","xxxx",,,,
"HotPot_Recipe","火锅","xxxx",,,,
"IcyChocolateStorm_Recipe","冰巧克力风暴","xxxx",,,,
"InariSushi_Recipe","稻荷寿司","xxxx",,,,
"LobsterCreamSoup_Recipe","龙虾奶油汤","xxxx",,,,
"LobsterRisotto_Recipe","龙虾烩饭","xxxx",,,,
"LobsterTailWithAsparagus_Recipe","龙虾尾配芦笋","xxxx",,,,
"LobsterTortellini_Recipe","龙虾饺子","xxxx",,,,
"LobsterWellington_Recipe","龙虾惠灵顿","xxxx",,,,
"LobsterWithGingerSauce_Recipe","姜汁龙虾","xxxx",,,,
"Macaroons_Recipe","马卡龙","xxxx",,,,
"MangoBoarBites_Recipe","芒果猪肉烧","xxxx",,,,
"MangoCupcake_Recipe","芒果杯子蛋糕","xxxx",,,,
"MangoGlazedCake_Recipe","芒果霜糖蛋糕","xxxx",,,,
"MangoIceCream_Recipe","芒果冰淇淋","xxxx",,,,
"MangoPudding_Recipe","芒果布丁","xxxx",,,,
"MatchaCake_Recipe","抹茶蛋糕","xxxx",,,,
"MatchaIceCream_Recipe","抹茶冰淇淋","xxxx",,,,
"MatchaStrawberrySmoothie_Recipe","抹茶浆果冰沙","xxxx",,,,
"MatchaTea_Recipe","抹茶","xxxx",,,,
"MeatPizza_Recipe","肉披萨","xxxx",,,,
"MeatballSpaghetti_Recipe","肉丸意大利面","xxxx",,,,
"MeatballStew_Recipe","肉丸炖菜","xxxx",,,,
"MilleFeuille_Recipe","千层酥","xxxx",,,,
"Mojito_Recipe","莫吉托","xxxx",,,,
"MulledGrapeCider_Recipe","热葡萄酒","xxxx",,,,
"MushroomNigiri_Recipe","蘑菇握寿司","xxxx",,,,
"MushroomPizza_Recipe","蘑菇披萨","xxxx",,,,
"MushroomSoup_Recipe","蘑菇汤","xxxx",,,,
"OceanTerrine_Recipe","海洋冻糕","xxxx",,,,
"OrangeSakeCocktail_Recipe","橙酒鸡尾酒","xxxx",,,,
"OrangeYogurt_Recipe","橙子酸奶","xxxx",,,,
"Paella_Recipe","西班牙海鲜饭","xxxx",,,,
"Palatshinken_Recipe","帕拉辛肯卷饼","xxxx",,,,
"PeppercornElkSteak_Recipe","胡椒麋鹿肉排","xxxx",,,,
"PheasantBurger_Recipe","野鸡汉堡","xxxx",,,,
"PheasantInPumpkinSauce_Recipe","南瓜酱野鸡","xxxx",,,,
"PheasantKebab_Recipe","野鸡烤肉串","xxxx",,,,
"PheasantStewWithVeggies_Recipe","野鸡炖蔬菜","xxxx",,,,
"PheasantStew_Recipe","野鸡炖菜","xxxx",,,,
"PheasantTaco_Recipe","野鸡玉米卷","xxxx",,,,
"PickledDaikon_Recipe","腌萝卜","xxxx",,,,
"PinaColadaPopsicle_Recipe","椰林飘香冰棒","xxxx",,,,
"PinaColada_Recipe","椰林飘香","xxxx",,,,
"PineappleCherryCake_Recipe","菠萝樱桃蛋糕","xxxx",,,,
"PineappleGreenTeaMartini_Recipe","菠萝绿茶马提尼","xxxx",,,,
"PineappleWatermelonSlush_Recipe","菠萝西瓜冰沙","xxxx",,,,
"PumpkinLatte_Recipe","南瓜拿铁","xxxx",,,,
"PumpkinPie_Recipe","南瓜饼","xxxx",,,,
"PumpkinPudding_Recipe","南瓜布丁","xxxx",,,,
"PumpkinSoupShooter_Recipe","南瓜浓汤","xxxx",,,,
"PumpkinSpiceCocktail_Recipe","南瓜香料鸡尾酒","xxxx",,,,
"PurpleHazeMartini_Recipe","紫雾马提尼","xxxx",,,,
"RackOfVenison_Recipe","鹿肉排","xxxx",,,,
"RaspberryCremeBrulee_Recipe","树莓焦糖布丁","xxxx",,,,
"RaspberryVodkaLemonade_Recipe","树莓伏特加柠檬水","xxxx",,,,
"Ratatouille_Recipe","蔬菜杂烩","xxxx",,,,
"RedWineSpritzer_Recipe","红葡萄酒汽水","xxxx",,,,
"RedWineTuna_Recipe","红酒金枪鱼","xxxx",,,,
"RoastPheasant_Recipe","烤野鸡","xxxx",,,,
"RoastedDaikonWithMangoConfit_Recipe","芒果酱萝卜","xxxx",,,,
"RoastedGrapeCrostini_Recipe","烤葡萄面包片","xxxx",,,,
"RoastedPumpkin_Recipe","烤南瓜","xxxx",,,,
"SakeSteamedMushroom_Recipe","清酒蒸蘑菇","xxxx",,,,
"SakeSteamedYellowtail_Recipe","清蒸黄条鰤","xxxx",,,,
"SalmonEggBenedict_Recipe","三文鱼蛋卷饼","xxxx",,,,
"SalmonEnCroute_Recipe","酥炸三文鱼","xxxx",,,,
"SalmonNigiri_Recipe","三文鱼手握寿司","xxxx",,,,
"SalmonRoeRoll_Recipe","三文鱼籽军舰卷","xxxx",,,,
"SalmonRoeSpaghetti_Recipe","三文鱼籽意大利面","xxxx",,,,
"SalmonWithPumpkinPuree_Recipe","南瓜泥配三文鱼","xxxx",,,,
"Sangria_Recipe","桑格利亚汽酒","xxxx",,,,
"ScallopBaguette_Recipe","扇贝法棍面包","xxxx",,,,
"ScallopCreamSoup_Recipe","干贝奶油汤","xxxx",,,,
"ScallopRavioli_Recipe","扇贝馄饨","xxxx",,,,
"ScallopRisotto_Recipe","扇贝烩饭","xxxx",,,,
"ScallopStewWithWinterVegetables_Recipe","蔬菜炖扇贝","xxxx",,,,
"SeaUrchinEggToast_Recipe","海胆蛋吐司","xxxx",,,,
"SeaUrchinOnToast_Recipe","海胆吐司","xxxx",,,,
"SeaUrchinWithCaviar_Recipe","海胆配鱼子酱","xxxx",,,,
"SeaUrchinWithMushroomSoup_Recipe","海胆蘑菇汤","xxxx",,,,
"SeafoodBento_Recipe","海鲜便当","xxxx",,,,
"SearedScallopsWithElderberries_Recipe","接骨木扇贝","xxxx",,,,
"SearedTunaWithSquashSauce_Recipe","南瓜煎金枪鱼","xxxx",,,,
"SearedYellowtail_Recipe","炙烤黄条鰤","xxxx",,,,
"ShrimpBaoZhi_Recipe","虾仁干蒸","xxxx",,,,
"ShrimpCocktail_Recipe","虾仁鸡尾酒","xxxx",,,,
"SimmeredDaikonRadish_Recipe","炖萝卜","xxxx",,,,
"SmokedSalmonCrostini_Recipe","烟熏三文鱼配面包片","xxxx",,,,
"SpanishClams_Recipe","西班牙蛤蜊","xxxx",,,,
"SpicyFishTaco_Recipe","辣鱼玉米卷","xxxx",,,,
"SpicyMangoSakeCocktail_Recipe","香辣芒果清酒鸡尾酒","xxxx",,,,
"SpicyMushroomRoll_Recipe","香辣蘑菇卷","xxxx",,,,
"SpicyRamen_Recipe","辛辣拉面","xxxx",,,,
"SpinachSalad_Recipe","菠菜沙拉","xxxx",,,,
"SpinachSoup_Recipe","菠菜汤","xxxx",,,,
"SpinachStuffedMushroom_Recipe","菠菜酿蘑菇","xxxx",,,,
"SpinachStuffedSquash_Recipe","菠菜南瓜","xxxx",,,,
"SpinachTomatoSmoothie_Recipe","菠菜番茄冰沙","xxxx",,,,
"SpringRolls_Recipe","春卷","xxxx",,,,
"SquidDumpling_Recipe","鱿鱼蒸饺","xxxx",,,,
"SquidNigiri_Recipe","鱿鱼握寿司","xxxx",,,,
"SteakBurritoWithHoney_Recipe","蜜汁牛排卷饼","xxxx",,,,
"SteakWithMixedVegetables_Recipe","什锦牛排","xxxx",,,,
"StrawberryIceCream_Recipe","草莓冰淇淋","xxxx",,,,
"StrawberryMochaSmoothie_Recipe","草莓摩卡冰沙","xxxx",,,,
"StuffedBellPepper_Recipe","甜椒酿","xxxx",,,,
"StuffedButternutSquash_Recipe","胡桃南瓜酿","xxxx",,,,
"StuffedSquid_Recipe","鱿鱼酿","xxxx",,,,
"SummerPasta_Recipe","夏季意大利面","xxxx",,,,
"SummerPunch_Recipe","夏日潘趣","xxxx",,,,
"SunblazeCake_Recipe","日光蛋糕","xxxx",,,,
"SunsetCocktail_Recipe","日落鸡尾酒","xxxx",,,,
"SuperSushiSet_Recipe","超级寿司套餐","xxxx",,,,
"SweetTea_Recipe","甜茶","xxxx",,,,
"Takoyaki_Recipe","章鱼烧","xxxx",,,,
"TakuanAndRoeSushi_Recipe","酸爽和鱼子寿司","xxxx",,,,
"TomatoSoup_Recipe","番茄汤","xxxx",,,,
"TomatoWatermelonBites_Recipe","番茄西瓜小点心","xxxx",,,,
"TropicalBlast_Recipe","热带风暴","xxxx",,,,
"TropicalCherryCocktail_Recipe","热带樱桃鸡尾酒","xxxx",,,,
"TunaNigiri_Recipe","金枪鱼握寿司","xxxx",,,,
"TunaRamen_Recipe","金枪鱼拉面","xxxx",,,,
"TunaTartare_Recipe","金枪鱼鞑靼","xxxx",,,,
"TunaTataki_Recipe","金枪鱼刺身","xxxx",,,,
"UniRoll_Recipe","海胆寿司","xxxx",,,,
"VegiRamen_Recipe","蔬菜拉面","xxxx",,,,
"VodkaGimlet_Recipe","伏特加吉姆雷特","xxxx",,,,
"VodkaMartini_Recipe","伏特加马提尼","xxxx",,,,
"VodkaPudding_Recipe","伏特加布丁","xxxx",,,,
"WagyuSteakSandwich_Recipe","和牛牛排三明治","xxxx",,,,
"WagyuTartareWithEgg_Recipe","和牛鞑靼配鸡蛋","xxxx",,,,
"WagyuWithCherrySauce_Recipe","樱桃酱和牛","xxxx",,,,
"WatercressSalad_Recipe","西洋菜沙拉","xxxx",,,,
"WatermelonCake_Recipe","西瓜蛋糕","xxxx",,,,
"WatermelonCheeseSkewers_Recipe","西瓜奶酪串","xxxx",,,,
"WatermelonIceCream_Recipe","西瓜冰淇淋","xxxx",,,,
"WatermelonSalad_Recipe","西瓜沙拉","xxxx",,,,
"WatermelonVodkaCocktail_Recipe","西瓜伏特加鸡尾酒","xxxx",,,,
"WhiskyBaconBites_Recipe","威士忌培根小点心","xxxx",,,,
"WhiskyChocolateIceCream_Recipe","威士忌巧克力冰淇淋","xxxx",,,,
"WhiskyCoffee_Recipe","威士忌咖啡","xxxx",,,,
"WhiskyJellyCrumble_Recipe","威士忌果冻碎","xxxx",,,,
"WhiskyMochaCake_Recipe","威士忌摩卡蛋糕","xxxx",,,,
"WhiteSauceLinguini_Recipe","白酱扁面条","xxxx",,,,
"WildTomatoSalad_Recipe","野番茄沙拉","xxxx",,,,
"WoodlandWagyu_Recipe","林地和牛","xxxx",,,,
"YellowtailNigiri_Recipe","黄条鰤握寿司","xxxx",,,,
"YellowtailRiceBowl_Recipe","黄条鰤盖饭","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"QUEST ITEMS","任务物品",,,,,
,,,,,,
"QuartzBall_Name","石英球","xxxx",,,,
"QuartzBall_Description","通透的球体","xxxx",,,,
"GazingBall_Name","占卜球","xxxx",,,,
"GazingBall_Description","你在凝视占卜球，占卜球也在凝视你","xxxx",,,,
"PerfectQuartzCrystal_Name","完美巨型石英","xxxx",,,,
"PerfectQuartzCrystal_Description","潜力无穷！","xxxx",,,,
"FoodOffering_Name","供品","xxxx",,,,
"FoodOffering_Description","祭祀用","xxxx",,,,
"GoldilocksChocolate_Name","金发姑娘巧克力","xxxx",,,,
"GoldilocksChocolate_Description","一盒昂贵的巧克力。","xxxx",,,,
"CarpentryTools_Name","木工工具","xxxx",,,,
"CarpentryTools_Description","木匠必备","xxxx",,,,
"Rope_Name","绳索","xxxx",,,,
"Rope_Description","不可以涩涩","xxxx",,,,
"Scraps_Name","面粉末","xxxx",,,,
"Scraps_Description","撒的到处都是","xxxx",,,,
"CopperPipes_Name","铜管","xxxx",,,,
"CopperPipes_Description","质量可靠","xxxx",,,,
,,,,,,
,,,,,,
"TOOLS","工具",,,,,
,,,,,,
"ToolType_Bow","弓","xxxx",,,,
"ToolType_Spear","矛","xxxx",,,,
"ToolType_Rod","钓竿","xxxx",,,,
"ToolType_Scythe","镰刀","xxxx",,,,
"ToolType_WateringCan","喷壶","xxxx",,,,
"ToolType_MiningDrill","采矿钻机","xxxx",,,,
"ToolType_Spade","铲子","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"ToolType_Bow_Type","狩猎工具","xxxx",,,,
"ToolType_Bow_Power","力量","xxxx",,,,
"ToolType_Bow_Speed","射速","xxxx",,,,
,,,,,,
"ToolType_Spear_Type","狩猎工具","xxxx",,,,
"ToolType_Spear_Power","力量","xxxx",,,,
,,,,,,
"ToolType_Rod_Type","钓鱼工具","xxxx",,,,
"ToolType_Rod_Power","上钩效率","xxxx",,,,
,,,,,,
"ToolType_Scythe_Type","收割工具","xxxx",,,,
"ToolType_Scythe_Power","收割效率","xxxx",,,,
,,,,,,
"ToolType_WateringCan_Type","农具","xxxx",,,,
"ToolType_WateringCan_Power","水箱容量","xxxx",,,,
,,,,,,
"ToolType_MiningDrill_Type","采矿工具","xxxx",,,,
"ToolType_MiningDrill_Power","钻头功率","xxxx",,,,
,,,,,,
"ToolType_Spade_Type","农具","xxxx",,,,
"ToolType_Spade_Power","挖掘效率","xxxx",,,,
,,,,,,
,,,,,,
"SPEAR","矛",,,,,
,,,,,,
"WoodStaff_Tool_Name","木杖","xxxx",,,,
"WoodStaff_Tool_Description","只是一根装饰性的手杖而已。","xxxx",,,,
"IronSpear_Tool_Name","铁矛","xxxx",,,,
"IronSpear_Tool_Description","一把锋利的长矛，可以用来捕猎更大的猎物。","xxxx",,,,
"CrystalSpear_Tool_Name","水晶矛","xxxx",,,,
"CrystalSpear_Tool_Description","威力巨大的长矛，顶部有一块罕见的水晶碎片。","xxxx",,,,
"AmethystLance_Tool_Name","紫晶长矛","xxxx",,,,
"AmethystLance_Tool_Description","用最稀有的水晶制作成的双叉长矛。","xxxx",,,,
,,,,,,
,,,,,,
"FISHING ROD","钓竿",,,,,
,,,,,,
"MakeshiftOakRod_Tool_Name","临时橡木钓竿","xxxx",,,,
"MakeshiftOakRod_Tool_Description","虽然有点脆弱，但仍然可以完成工作。","xxxx",,,,
"Noke2000_Tool_Name","诺克2000鱼竿","xxxx",,,,
"Noke2000_Tool_Description","诺克渔业公司出品的可靠的新型钓鱼竿。","xxxx",,,,
"CrystalRod_Tool_Name","水晶钓竿","xxxx",,,,
"CrystalRod_Tool_Description","碳纤维棒上嵌有水晶，更加坚固耐用。","xxxx",,,,
"PoseidonsRod_Tool_Name","波塞冬之杖","xxxx",,,,
"PoseidonsRod_Tool_Description","传说中的钓鱼竿只适合海上之王。","xxxx",,,,
,,,,,,
,,,,,,
"BOW","弓",,,,,
,,,,,,
"MakeshiftOakBow_Tool_Name","临时橡木弓","xxxx",,,,
"MakeshiftOakBow_Tool_Description","用于狩猎的简易弓。","xxxx",,,,
"CarboneX20_Tool_Name","碳纤维弓 X20","xxxx",,,,
"CarboneX20_Tool_Description","碳素公司生产的优质运动弓。","xxxx",,,,
"RangersRecurve_Tool_Name","游侠反曲弓","xxxx",,,,
"RangersRecurve_Tool_Description","只有最有经验的猎人才能使用威力强大的狩猎弓。","xxxx",,,,
"AmethystLongbow_Tool_Name","紫晶长弓","xxxx",,,,
"AmethystLongbow_Tool_Description","这把弓像宇宙中的星星一样闪闪发光。","xxxx",,,,
"Longbow_Tool_Name","长弓","xxxx",,,,
"Longbow_Tool_Description","精心制作的木弓，适合远距离狩猎。","xxxx",,,,
"CompoundBow_Tool_Name","复合弓","xxxx",,,,
"CompoundBow_Tool_Description","这种复杂的现代弓专为快速射击而设计。","xxxx",,,,
"AncientBow_Tool_Name","古弓","xxxx",,,,
"AncientBow_Tool_Description","它散发出一股奇异的力量…","xxxx",,,,
"MagneticAccelerationBow_Tool_Name","磁力加速弓","xxxx",,,,
"MagneticAccelerationBow_Tool_Description","LELSH 研发部门的原型。这款弓利用磁力发射射弹。","xxxx",,,,
,,,,,,
,,,,,,
"SCYTHE","镰刀",,,,,
,,,,,,
"IronScythe_Tool_Name","铁镰刀","xxxx",,,,
"IronScythe_Tool_Description","它有点生锈，但对于觅食来说仍然有用。","xxxx",,,,
"TemperedScythe_Tool_Name","钢镰刀","xxxx",,,,
"TemperedScythe_Tool_Description","这对于剪掉树叶来说非常有用。","xxxx",,,,
"CrystalScythe_Tool_Name","水晶镰刀","xxxx",,,,
"CrystalScythe_Tool_Description","这把强大的镰刀可以像热刀切黄油一样切割树叶。","xxxx",,,,
"GoldenShredder_Tool_Name","金色撕裂者","xxxx",,,,
